,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.8933333333333333, 0.08837151016885368)","(0.013333333333333334, 0.035186577527449844)","(0.013333333333333334, 0.035186577527449844)","(0.15333333333333335, 0.0990430401872025)","(0.21466666666666667, 0.029728934118288263)","(16.895935228746385, 0.28648715901981703)"
1,2,"(0.05333333333333334, 0.07432233529572066)","(0.9666666666666667, 0.04879500364742665)","(0.006666666666666667, 0.025819888974716113)","(0.38, 0.2596701204000403)","(0.26666666666666666, 0.2058663459163551)","(0.33466666666666667, 0.0902272263840155)","(17.355943638272585, 0.501677192724933)"
2,3,"(0.19333333333333333, 0.15796322658258458)","(0.98, 0.04140393356054124)","(0.013333333333333334, 0.035186577527449844)","(0.5, 0.2903200204700225)","(0.47333333333333333, 0.26583202716502513)","(0.432, 0.12042780884354387)","(17.912147731768588, 0.5608981551056432)"
3,4,"(0.20666666666666667, 0.15337473561121312)","(0.98, 0.04140393356054124)","(0.03333333333333333, 0.06172133998483677)","(0.56, 0.3541589635016618)","(0.5533333333333333, 0.19223002094465097)","(0.4666666666666667, 0.12776466461353672)","(18.150101220576712, 0.5338997875094245)"
4,5,"(0.24666666666666667, 0.21668498091095503)","(0.98, 0.04140393356054124)","(0.060000000000000005, 0.07367883976130073)","(0.5866666666666667, 0.3622679881497884)","(0.6, 0.1889822365046136)","(0.4946666666666667, 0.13824753506801107)","(18.341666471368324, 0.5945820018861419)"
