,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.8866666666666667, 0.15522640914238175)","(0.006666666666666667, 0.025819888974716113)","(0.060000000000000005, 0.09102589898327995)","(0.14, 0.11212238211627762)","(0.22, 0.03927922024247863)","(18.96793280498435, 1.3835131833434697)"
1,2,"(0.10666666666666667, 0.10997835284835873)","(0.9400000000000001, 0.08280786712108251)","(0.04, 0.050709255283711)","(0.66, 0.25579009251449014)","(0.3466666666666667, 0.14074631010979935)","(0.4186666666666667, 0.06738658902891866)","(28.92306115475173, 0.8349129986840729)"
2,3,"(0.23333333333333334, 0.20236694629405505)","(0.98, 0.04140393356054124)","(0.04, 0.06324555320336758)","(0.9666666666666667, 0.07237468644557457)","(0.5599999999999999, 0.17237832147426693)","(0.556, 0.06727342926976658)","(38.8782198338459, 1.2650729839639727)"
3,4,"(0.36666666666666664, 0.20930724738891343)","(0.9933333333333333, 0.025819888974716106)","(0.04666666666666667, 0.07432233529572066)","(0.9666666666666667, 0.08164965809277261)","(0.6733333333333333, 0.14375905768565217)","(0.6093333333333333, 0.061813852662266404)","(48.33738868826379, 1.766319301692498)"
4,5,"(0.41333333333333333, 0.23563490726929556)","(1.0, 0.0)","(0.06666666666666667, 0.0723746864455746)","(0.9733333333333334, 0.05936168397046636)","(0.7333333333333333, 0.13451854182690987)","(0.6373333333333333, 0.04891197146283262)","(58.327713106945154, 1.5844727868989443)"
