,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.02, 0.041403933560541256)","(0.84, 0.09856107606091624)","(0.05333333333333334, 0.0833809387832792)","(0.05333333333333334, 0.0833809387832792)","(0.16666666666666666, 0.14474937289114917)","(0.22666666666666666, 0.031773004414499574)","(16.895935228746385, 0.28648715901981703)"
1,2,"(0.14666666666666667, 0.17674302033770736)","(0.9333333333333333, 0.0816496580927726)","(0.05333333333333334, 0.0833809387832792)","(0.5466666666666666, 0.31592645316516915)","(0.3666666666666667, 0.17994708216848745)","(0.4093333333333333, 0.11949098391968843)","(17.355943638272585, 0.501677192724933)"
2,3,"(0.29333333333333333, 0.20517124090680472)","(0.9400000000000001, 0.06324555320336757)","(0.060000000000000005, 0.0632455532033676)","(0.7133333333333334, 0.34406533155921476)","(0.5466666666666666, 0.21668498091095503)","(0.5106666666666667, 0.13976851610873636)","(17.912147731768588, 0.5608981551056432)"
3,4,"(0.38666666666666666, 0.2559761893688738)","(0.96, 0.08280786712108251)","(0.08666666666666667, 0.07432233529572066)","(0.7733333333333333, 0.3594970031002974)","(0.6466666666666666, 0.1807392228230128)","(0.5706666666666667, 0.14557603151748902)","(18.150101220576712, 0.5338997875094245)"
4,5,"(0.4666666666666667, 0.3657998411830216)","(0.9733333333333334, 0.05936168397046636)","(0.13333333333333333, 0.11126972805283737)","(0.76, 0.33338094898007764)","(0.6933333333333334, 0.17099150633319551)","(0.6053333333333333, 0.15720172057703743)","(18.341666471368324, 0.5945820018861419)"
