,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.9, 0.13093073414159542)","(0.006666666666666667, 0.025819888974716113)","(0.08666666666666667, 0.0990430401872025)","(0.20666666666666667, 0.13870146083619753)","(0.24000000000000002, 0.04840306956027834)","(155.6410916612173, 6.25096258881627)"
1,2,"(0.013333333333333334, 0.035186577527449844)","(0.9400000000000001, 0.09102589898327995)","(0.02666666666666667, 0.04577377082170635)","(0.3666666666666667, 0.26095064302514775)","(0.32666666666666666, 0.1279880946844369)","(0.33466666666666667, 0.0730818197703942)","(151.59855914274232, 6.649818753959155)"
2,3,"(0.1, 0.10690449676496976)","(0.9733333333333334, 0.04577377082170634)","(0.04, 0.050709255283711)","(0.4533333333333333, 0.3335237551331168)","(0.44666666666666666, 0.19591057240729093)","(0.4026666666666667, 0.09129752513205436)","(145.29528653422992, 10.15606832470855)"
3,4,"(0.08, 0.10141851056742199)","(0.9866666666666667, 0.03518657752744983)","(0.07333333333333333, 0.08837151016885368)","(0.4666666666666667, 0.34572215654165056)","(0.5533333333333333, 0.16417180315870614)","(0.432, 0.10441674742519584)","(142.2794363837689, 10.042140496813593)"
4,5,"(0.10666666666666667, 0.12227992865708155)","(0.9733333333333334, 0.07988086367179803)","(0.07333333333333333, 0.08837151016885368)","(0.52, 0.30983866769659335)","(0.6333333333333333, 0.1588650220724979)","(0.4613333333333334, 0.0939503414930817)","(137.6290871954523, 8.52098939087955)"
