,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.5866666666666667, 0.23864697976798482)","(0.006666666666666667, 0.025819888974716113)","(0.10666666666666667, 0.15337473561121312)","(0.09333333333333334, 0.1162919151265879)","(0.15866666666666668, 0.06254902838878437)","(0.7227298504052063, 0.4807858990220419)","(3.233409144108494, 1.9013423101252003)"
1,2,"(0.060000000000000005, 0.07367883976130073)","(0.78, 0.09411239481143205)","(0.013333333333333334, 0.035186577527449844)","(0.5333333333333333, 0.408248290463863)","(0.31333333333333335, 0.2065591117977289)","(0.34, 0.10954451150103323)","(0.9937048922758549, 0.3206080481522246)","(2.8126372401602566, 1.5608590224501528)"
2,3,"(0.11333333333333334, 0.14573295865416044)","(0.8533333333333334, 0.12459458063579462)","(0.02, 0.056061191058138816)","(0.6133333333333333, 0.22318047362958038)","(0.3466666666666667, 0.1807392228230128)","(0.38933333333333336, 0.07478222350519509)","(1.3270974729210139, 0.37274150987346494)","(2.527493158991759, 1.2306343632534782)"
3,4,"(0.17333333333333334, 0.16242214252050852)","(0.8266666666666667, 0.13870146083619755)","(0.03333333333333333, 0.06172133998483677)","(0.62, 0.23052734575936354)","(0.3933333333333333, 0.2016597794967223)","(0.4093333333333333, 0.05700459463520295)","(2.3768903070284675, 0.7104685764902514)","(2.977106770516063, 1.60959294586225)"
4,5,"(0.15333333333333332, 0.16417180315870614)","(0.8333333333333334, 0.11751393027860065)","(0.04666666666666667, 0.06399404734221845)","(0.62, 0.20770858707058104)","(0.44, 0.25579009251449014)","(0.4186666666666667, 0.07189940062005949)","(3.4905246837530286, 0.9000192511109827)","(3.116525687944765, 2.187852508041723)"
