,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.03333333333333333, 0.0723746864455746)","(0.9, 0.13093073414159542)","(0.04, 0.06324555320336758)","(0.22, 0.2651145305065611)","(0.24666666666666667, 0.15976172734359606)","(0.28800000000000003, 0.08376838817324145)","(155.6410916612173, 6.25096258881627)"
1,2,"(0.10666666666666667, 0.15337473561121312)","(0.8733333333333333, 0.14375905768565217)","(0.08, 0.08618916073713347)","(0.48, 0.3028436654683167)","(0.4066666666666667, 0.20165977949672229)","(0.3893333333333333, 0.10053191864610297)","(151.59855914274232, 6.649818753959155)"
2,3,"(0.18, 0.16561573424216502)","(0.9266666666666666, 0.08837151016885368)","(0.060000000000000005, 0.0632455532033676)","(0.58, 0.3211586167968363)","(0.4866666666666667, 0.14573295865416044)","(0.44666666666666666, 0.09581728644118649)","(145.29528653422992, 10.15606832470855)"
3,4,"(0.21333333333333335, 0.13557637102737474)","(0.9533333333333334, 0.06399404734221843)","(0.07333333333333333, 0.07988086367179803)","(0.6133333333333333, 0.30674947122242624)","(0.5866666666666667, 0.1807392228230128)","(0.488, 0.11078937545760294)","(142.2794363837689, 10.042140496813593)"
4,5,"(0.26666666666666666, 0.2716790823923031)","(0.9666666666666667, 0.04879500364742665)","(0.10666666666666667, 0.1162919151265879)","(0.6533333333333333, 0.31137177288954915)","(0.6866666666666666, 0.12459458063579462)","(0.536, 0.11568429946564547)","(137.6290871954523, 8.52098939087955)"
