budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.04666666666666667, 0.06399404734221845)","(0.38666666666666666, 0.17265434778633235)","(0.0, 0.0)","(0.3933333333333333, 0.17511900715418263)","(0.18, 0.13201731488169052)","(0.20133333333333334, 0.07029190836043919)","(83.09786227343139, 3.492372122811549)","(10.671511068722854, 2.7384588828334957)"
2,"(0.07333333333333333, 0.07988086367179803)","(0.44666666666666666, 0.15522640914238173)","(0.02, 0.041403933560541256)","(0.43333333333333335, 0.18387366263150307)","(0.18666666666666668, 0.10600988273786194)","(0.232, 0.07042726744663604)","(117.79506843843653, 7.630838270215861)","(10.454680228202294, 2.696957104145604)"
3,"(0.09333333333333334, 0.13345232785352157)","(0.5133333333333333, 0.15522640914238173)","(0.03333333333333333, 0.08164965809277261)","(0.5866666666666667, 0.188477610139267)","(0.22, 0.09411239481143202)","(0.28933333333333333, 0.06408327915038889)","(153.02148664277047, 12.181218314423232)","(10.441572906806444, 2.6962376718128467)"
4,"(0.11333333333333334, 0.0990430401872025)","(0.52, 0.16987390281365428)","(0.02666666666666667, 0.05936168397046637)","(0.5866666666666667, 0.21995670569671746)","(0.25333333333333335, 0.13020130933435714)","(0.3, 0.09133924207511875)","(189.2267211288136, 16.63251210191209)","(10.410799874947406, 2.7043104754252805)"
5,"(0.13333333333333333, 0.12909944487358058)","(0.5533333333333333, 0.1846489590960049)","(0.013333333333333334, 0.035186577527449844)","(0.7, 0.23299294900428702)","(0.28, 0.11464230084422215)","(0.336, 0.08390470785361212)","(225.61501622388604, 21.35040164670338)","(10.440916931279935, 2.6913272004989395)"
