budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.006666666666666667, 0.025819888974716113)","(0.5, 0.13627702877384937)","(0.02, 0.041403933560541256)","(0.41333333333333333, 0.13557637102737474)","(0.24666666666666667, 0.14074631010979935)","(0.23733333333333334, 0.04527166674117278)","(27.574544806343813, 3.2871847911916667)","(5.366453419346362, 1.7973432001307903)"
2,"(0.006666666666666667, 0.025819888974716113)","(0.52, 0.1820517979665599)","(0.04666666666666667, 0.06399404734221845)","(0.5333333333333333, 0.17994708216848745)","(0.36, 0.1992844341996778)","(0.29333333333333333, 0.08129897791192586)","(27.737745366773257, 1.338898922377064)","(5.234575519648691, 1.6555996836603122)"
3,"(0.006666666666666667, 0.025819888974716113)","(0.6333333333333333, 0.1838736626315031)","(0.1, 0.11338934190276818)","(0.6266666666666667, 0.15337473561121312)","(0.3933333333333333, 0.17511900715418263)","(0.35200000000000004, 0.06360592964271716)","(27.924453302814314, 1.3582539223409673)","(5.2627146414481105, 1.676422745096303)"
4,"(0.03333333333333333, 0.06172133998483677)","(0.6666666666666666, 0.16761634196950517)","(0.12, 0.12649110640673517)","(0.6799999999999999, 0.1424279266355945)","(0.46, 0.17237832147426693)","(0.392, 0.07664388895590903)","(28.68325492317478, 1.8323627459183944)","(5.242734355448435, 1.658802438418483)"
5,"(0.04, 0.050709255283711)","(0.7133333333333334, 0.17265434778633237)","(0.14666666666666667, 0.17265434778633237)","(0.74, 0.14040757000349274)","(0.41333333333333333, 0.16846647257229663)","(0.4106666666666667, 0.08276184996436349)","(29.086070456448944, 1.9486547841645636)","(5.207317552901804, 1.6713380245280767)"
