budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.14666666666666667, 0.16846647257229666)","(0.6, 0.19639610121239315)","(0.16666666666666666, 0.17994708216848748)","(0.5266666666666666, 0.13345232785352157)","(0.32, 0.19346465162548798)","(0.352, 0.0996565530782024)","(27.574544806343813, 3.2871847911916667)","(5.366453419346362, 1.7973432001307903)"
2,"(0.26, 0.24142434484888695)","(0.6133333333333333, 0.20998866182543785)","(0.24, 0.21646510771286642)","(0.7066666666666667, 0.1279880946844369)","(0.46, 0.188224789622864)","(0.456, 0.12743625857659194)","(27.737745366773257, 1.338898922377064)","(5.234575519648691, 1.6555996836603122)"
3,"(0.31333333333333335, 0.2559761893688738)","(0.6533333333333333, 0.2065591117977289)","(0.2733333333333333, 0.24043611170022652)","(0.7266666666666667, 0.17099150633319551)","(0.5133333333333333, 0.1846489590960049)","(0.496, 0.11419281938896159)","(27.924453302814314, 1.3582539223409673)","(5.2627146414481105, 1.676422745096303)"
4,"(0.38666666666666666, 0.26956755492207635)","(0.7, 0.17728105208558367)","(0.24, 0.22614786566062733)","(0.8333333333333334, 0.12909944487358058)","(0.58, 0.1820517979665599)","(0.548, 0.1073844894359915)","(28.68325492317478, 1.8323627459183944)","(5.242734355448435, 1.658802438418483)"
5,"(0.4066666666666667, 0.28401877872187725)","(0.7066666666666667, 0.20517124090680472)","(0.3, 0.23603873774083292)","(0.8333333333333334, 0.12909944487358058)","(0.5866666666666667, 0.15976172734359603)","(0.5666666666666667, 0.11727054597118984)","(29.086070456448944, 1.9486547841645636)","(5.207317552901804, 1.6713380245280767)"
