budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.3333333333333333, 0.12909944487358055)","(0.013333333333333334, 0.035186577527449844)","(0.16, 0.12983506020002017)","(0.1, 0.1)","(0.12133333333333333, 0.038147583085145716)","(107.848636222103, 7.2303530448176865)","(6.64398307238395, 3.100896759734848)"
2,"(0.0, 0.0)","(0.38666666666666666, 0.14573295865416044)","(0.013333333333333334, 0.035186577527449844)","(0.23333333333333334, 0.12909944487358055)","(0.15333333333333335, 0.15976172734359606)","(0.15733333333333333, 0.05700459463520295)","(110.39957362149532, 6.707036163122985)","(6.163322283017139, 1.921524742607688)"
3,"(0.0, 0.0)","(0.41333333333333333, 0.13557637102737474)","(0.02666666666666667, 0.04577377082170635)","(0.32, 0.19346465162548798)","(0.14666666666666667, 0.11872336794093273)","(0.18133333333333335, 0.05829318346166418)","(108.83733122292907, 6.080298628948836)","(6.040263884607702, 1.9056263780065692)"
4,"(0.0, 0.0)","(0.43333333333333335, 0.1447493728911492)","(0.03333333333333333, 0.06172133998483677)","(0.34, 0.15023790657297037)","(0.16, 0.13522468075656263)","(0.19333333333333333, 0.06125668087956571)","(109.41266680778935, 6.725288137588993)","(6.021434793962786, 1.8674826539696616)"
5,"(0.0, 0.0)","(0.3933333333333333, 0.12227992865708154)","(0.02666666666666667, 0.04577377082170635)","(0.38666666666666666, 0.1505545305418162)","(0.2, 0.16903085094570333)","(0.20133333333333334, 0.0620905636569527)","(106.23788211150095, 6.795378881449653)","(5.90726831558471, 1.893591956203642)"
