budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.006666666666666667, 0.025819888974716113)","(0.2733333333333333, 0.16242214252050852)","(0.0, 0.0)","(0.36, 0.17647338933351153)","(0.10666666666666667, 0.07988086367179803)","(0.14933333333333335, 0.05119523787377475)","(83.09786227343139, 3.492372122811549)","(10.671511068722854, 2.7384588828334957)"
2,"(0.013333333333333334, 0.035186577527449844)","(0.36, 0.18822478962286404)","(0.0, 0.0)","(0.38, 0.20424075429327446)","(0.12666666666666668, 0.10997835284835873)","(0.176, 0.07790103612001209)","(117.79506843843653, 7.630838270215861)","(10.454680228202294, 2.696957104145604)"
3,"(0.04, 0.050709255283711)","(0.43333333333333335, 0.15886502207249786)","(0.013333333333333334, 0.035186577527449844)","(0.5333333333333333, 0.22253945610567472)","(0.2, 0.09999999999999999)","(0.244, 0.0681175454637056)","(153.02148664277047, 12.181218314423232)","(10.441572906806444, 2.6962376718128467)"
4,"(0.04666666666666667, 0.051639777949432225)","(0.45333333333333337, 0.14573295865416044)","(0.013333333333333334, 0.035186577527449844)","(0.5333333333333333, 0.22572634084745394)","(0.2, 0.14638501094227999)","(0.24933333333333335, 0.07629516617029142)","(189.2267211288136, 16.63251210191209)","(10.410799874947406, 2.7043104754252805)"
5,"(0.08, 0.07745966692414834)","(0.5266666666666666, 0.1667618775665584)","(0.013333333333333334, 0.035186577527449844)","(0.66, 0.22928460168844433)","(0.25333333333333335, 0.11254628677422755)","(0.30666666666666664, 0.08640987597877146)","(225.61501622388604, 21.35040164670338)","(10.440916931279935, 2.6913272004989395)"
