,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.12000000000000001, 0.16987390281365428)","(0.7666666666666667, 0.12909944487358058)","(0.0, 0.0)","(0.30666666666666664, 0.29872745979922105)","(0.26, 0.15023790657297037)","(0.2906666666666667, 0.11028966190812955)","(18.65421146247536, 1.2366993614757982)","(11.289720313778767, 5.205561865906591)"
1,2,"(0.8666666666666667, 0.1397276262011544)","(0.9, 0.09258200997725514)","(0.02, 0.056061191058138816)","(0.98, 0.056061191058138796)","(0.4866666666666667, 0.16846647257229663)","(0.6506666666666667, 0.04651676605063516)","(28.239982830236354, 1.084978513611649)","(12.5502336269555, 7.0171158825833135)"
2,3,"(0.9866666666666667, 0.05163977794943221)","(0.9, 0.11952286093343936)","(0.04666666666666667, 0.0833809387832792)","(0.9933333333333333, 0.025819888974716106)","(0.6466666666666666, 0.16846647257229666)","(0.7146666666666667, 0.05780097214539199)","(37.50254492502039, 1.4767249153357165)","(10.851989398368945, 3.8585434388179127)"
3,4,"(1.0, 0.0)","(0.9533333333333334, 0.07432233529572063)","(0.08666666666666667, 0.0990430401872025)","(1.0, 0.0)","(0.7733333333333333, 0.10997835284835876)","(0.7626666666666667, 0.0384460041889302)","(47.42830745543664, 1.5565043749439376)","(11.273539664534232, 4.937834386573162)"
4,5,"(1.0, 0.0)","(0.9400000000000001, 0.08280786712108251)","(0.12000000000000001, 0.101418510567422)","(0.9866666666666667, 0.05163977794943221)","(0.82, 0.10823255385643323)","(0.7733333333333333, 0.051639777949432225)","(58.07836050832023, 2.6409787955702457)","(11.839387516273806, 5.2748373220485245)"
