,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.21333333333333335, 0.15976172734359603)","(0.013333333333333334, 0.035186577527449844)","(0.0, 0.0)","(0.02666666666666667, 0.04577377082170635)","(0.050666666666666665, 0.0384460041889302)","(0.04510391117073596, 0.004424794955199668)","(1.9498125269077717, 0.49954036440814215)"
1,2,"(0.0, 0.0)","(0.3933333333333333, 0.17915143899851346)","(0.02, 0.041403933560541256)","(0.013333333333333334, 0.035186577527449844)","(0.08666666666666667, 0.07432233529572066)","(0.10266666666666667, 0.04463609472591607)","(0.05571063842313985, 0.0033937541283870095)","(1.8553383027824262, 0.319831827884881)"
2,3,"(0.0, 0.0)","(0.44, 0.1681835731744164)","(0.02666666666666667, 0.04577377082170635)","(0.02666666666666667, 0.04577377082170635)","(0.12666666666666668, 0.07988086367179803)","(0.124, 0.03718678720805473)","(0.06962526552379131, 0.004015978779893127)","(1.8080590822113056, 0.35525320451488623)"
3,4,"(0.0, 0.0)","(0.5133333333333333, 0.19223002094465097)","(0.02666666666666667, 0.04577377082170635)","(0.06666666666666667, 0.08164965809277261)","(0.19333333333333333, 0.1279880946844369)","(0.16, 0.05291502622129181)","(0.08148278642135362, 0.002594130405248984)","(1.780246888116623, 0.35769814814584383)"
4,5,"(0.0, 0.0)","(0.54, 0.14040757000349274)","(0.02, 0.041403933560541256)","(0.09333333333333334, 0.07988086367179803)","(0.21333333333333335, 0.14074631010979935)","(0.17333333333333334, 0.04117326918327102)","(0.0966843118580679, 0.005773052869723326)","(1.7642756062870224, 0.36007187412594516)"
