,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.3, 0.15583874449479593)","(0.0, 0.0)","(0.04666666666666667, 0.06399404734221845)","(0.07333333333333333, 0.10997835284835873)","(0.084, 0.042895221179054435)","(16.776027403896055, 0.29885446814359873)","(1.9857566550684471, 0.353406528182933)"
1,2,"(0.006666666666666667, 0.025819888974716113)","(0.41333333333333333, 0.19591057240729093)","(0.006666666666666667, 0.025819888974716113)","(0.07333333333333333, 0.08837151016885368)","(0.14, 0.09856107606091623)","(0.128, 0.03277629805645711)","(17.598697236723577, 0.4117797318615736)","(2.0064396819565444, 0.37889401478820794)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(0.54, 0.19198214202665534)","(0.02666666666666667, 0.04577377082170635)","(0.12666666666666668, 0.10997835284835873)","(0.22666666666666668, 0.13870146083619753)","(0.18533333333333335, 0.05040786030920556)","(17.90733606456779, 0.6319220640726526)","(2.0202598232775926, 0.32647107249881513)"
3,4,"(0.006666666666666667, 0.025819888974716113)","(0.6066666666666667, 0.15796322658258458)","(0.03333333333333333, 0.048795003647426664)","(0.14666666666666667, 0.11872336794093274)","(0.26, 0.16818357317441643)","(0.21066666666666667, 0.04527166674117278)","(18.601759768944856, 0.33505028027732514)","(2.005805008439347, 0.39498040115526506)"
4,5,"(0.006666666666666667, 0.025819888974716113)","(0.62, 0.1820517979665599)","(0.05333333333333334, 0.06399404734221845)","(0.16, 0.14040757000349274)","(0.2866666666666667, 0.17265434778633235)","(0.22533333333333333, 0.055274208228052395)","(18.47772196829319, 0.6307057474684981)","(1.7148992133637269, 0.4384403756466821)"
