budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.6466666666666666, 0.13557637102737477)","(0.0, 0.0)","(0.10666666666666667, 0.13345232785352157)","(0.09333333333333334, 0.07037315505489969)","(0.16933333333333334, 0.04463609472591607)","(44.134135169535874, 2.4077731852581006)","(96.63712168646356, 4.648285365361687)"
2,"(0.03333333333333333, 0.06172133998483677)","(0.6933333333333334, 0.0883715101688537)","(0.03333333333333333, 0.06172133998483677)","(0.03333333333333333, 0.0723746864455746)","(0.23333333333333334, 0.14474937289114917)","(0.20533333333333334, 0.04033195589934446)","(44.781117653598386, 1.0116729468477847)","(96.33718667744348, 5.22981549142484)"
3,"(0.03333333333333333, 0.048795003647426664)","(0.7133333333333334, 0.18464895909600493)","(0.03333333333333333, 0.06172133998483677)","(0.05333333333333334, 0.07432233529572066)","(0.24666666666666667, 0.13020130933435714)","(0.216, 0.049106298694043024)","(47.44192072202762, 2.176141295403734)","(96.10590772485982, 5.290124421831992)"
4,"(0.060000000000000005, 0.0632455532033676)","(0.74, 0.15946338585572375)","(0.03333333333333333, 0.06172133998483677)","(0.08666666666666667, 0.14573295865416044)","(0.24000000000000002, 0.145405835999994)","(0.232, 0.057965506984757754)","(18.071017466283713, 3.45928741540978)","(74.27186374966986, 3.7122785572493755)"
5,"(0.05333333333333334, 0.06399404734221845)","(0.7533333333333333, 0.12459458063579462)","(0.04666666666666667, 0.06399404734221845)","(0.1, 0.13093073414159545)","(0.2733333333333333, 0.13870146083619753)","(0.24533333333333332, 0.05208052373374285)","(21.845865159869813, 7.205872068837138)","(74.14206771832735, 4.062434784359674)"
