,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.18000000000000002, 0.10823255385643321)","(0.0, 0.0)","(0.02666666666666667, 0.05936168397046637)","(0.02666666666666667, 0.04577377082170635)","(0.04666666666666667, 0.023502786055720128)","(23.0100674293004, 1.0082277836125795)","(1.5007454617880285, 0.5222614676156614)"
1,2,"(0.0, 0.0)","(0.2866666666666667, 0.18073922282301277)","(0.006666666666666667, 0.025819888974716113)","(0.06666666666666667, 0.08997354108424374)","(0.12666666666666668, 0.10327955589886445)","(0.09733333333333334, 0.04267261863247182)","(29.446249237594504, 0.5180995629875866)","(1.5287396940713127, 0.45684566049567155)"
2,3,"(0.0, 0.0)","(0.4066666666666667, 0.2051712409068047)","(0.02666666666666667, 0.04577377082170635)","(0.09333333333333334, 0.08837151016885368)","(0.14666666666666667, 0.0990430401872025)","(0.13466666666666666, 0.05926534360299409)","(36.577155320780975, 0.7702391862445792)","(1.4494974822426836, 0.46099911652185643)"
3,4,"(0.0, 0.0)","(0.4866666666666667, 0.14573295865416044)","(0.02666666666666667, 0.04577377082170635)","(0.15333333333333335, 0.12459458063579461)","(0.18666666666666668, 0.12459458063579461)","(0.17066666666666666, 0.05119523787377475)","(43.61633140146732, 1.09445326954357)","(1.4970111419757208, 0.50600180377052)"
4,5,"(0.0, 0.0)","(0.5266666666666666, 0.17915143899851346)","(0.03333333333333333, 0.048795003647426664)","(0.20666666666666667, 0.1486446705914413)","(0.26, 0.13522468075656266)","(0.20533333333333334, 0.057800972145391996)","(50.855156979803, 1.420075266180448)","(1.527442816706995, 0.45487722430395305)"
