,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.10666666666666667, 0.10327955589886445)","(0.006666666666666667, 0.025819888974716113)","(0.02, 0.056061191058138816)","(0.02666666666666667, 0.04577377082170635)","(0.032, 0.019712215212183245)","(211.49601469570771, 33.25371760701951)","(1.5965440656989813, 0.5628711722242444)"
1,2,"(0.0, 0.0)","(0.18666666666666668, 0.10600988273786194)","(0.006666666666666667, 0.025819888974716113)","(0.09333333333333334, 0.10327955589886445)","(0.08666666666666667, 0.0915475416434127)","(0.07466666666666667, 0.026690465570704317)","(216.32651112622892, 34.85693560060341)","(1.520244058066358, 0.4978373011593348)"
2,3,"(0.0, 0.0)","(0.2733333333333333, 0.10997835284835873)","(0.006666666666666667, 0.025819888974716113)","(0.11333333333333334, 0.13557637102737474)","(0.12000000000000001, 0.09411239481143203)","(0.10266666666666667, 0.03534860406754148)","(220.23030855283142, 34.8567868824241)","(1.4890670268175503, 0.48726748165023676)"
3,4,"(0.0, 0.0)","(0.3333333333333333, 0.13451854182690984)","(0.013333333333333334, 0.035186577527449844)","(0.14, 0.17647338933351153)","(0.14, 0.06324555320336758)","(0.12533333333333332, 0.05475486497193868)","(216.5786910974731, 34.39541701774997)","(1.4536814148537816, 0.3718721280869323)"
4,5,"(0.0, 0.0)","(0.41333333333333333, 0.14074631010979935)","(0.013333333333333334, 0.035186577527449844)","(0.22666666666666666, 0.21536237457121513)","(0.24000000000000002, 0.09102589898327995)","(0.17866666666666667, 0.059745491959844216)","(217.1236324324583, 33.252093865165655)","(1.4516770924441516, 0.46503745283148806)"
