,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.07333333333333333, 0.09611501047232549)","(0.0, 0.0)","(0.03333333333333333, 0.048795003647426664)","(0.04666666666666667, 0.06399404734221845)","(0.03066666666666667, 0.02491891612715892)","(108.60888106776402, 8.207137314371284)","(1.4819814966370661, 0.5109645597810009)"
1,2,"(0.0, 0.0)","(0.17333333333333334, 0.14375905768565217)","(0.0, 0.0)","(0.03333333333333333, 0.06172133998483677)","(0.060000000000000005, 0.08280786712108251)","(0.05333333333333334, 0.032659863237109045)","(100.26386251539613, 13.14670611410499)","(1.3773878656017284, 0.512096808755831)"
2,3,"(0.0, 0.0)","(0.23333333333333334, 0.20930724738891343)","(0.013333333333333334, 0.035186577527449844)","(0.08666666666666667, 0.051639777949432225)","(0.10666666666666667, 0.09611501047232549)","(0.08800000000000001, 0.04768947173418588)","(122.33718552120651, 8.764968180774135)","(1.548221269591401, 0.4388583060856804)"
3,4,"(0.0, 0.0)","(0.38, 0.19346465162548795)","(0.006666666666666667, 0.025819888974716113)","(0.07333333333333333, 0.07988086367179803)","(0.12000000000000001, 0.101418510567422)","(0.116, 0.037186787208054725)","(124.41580802233268, 10.131570496139371)","(1.7381573261072238, 0.548118444336307)"
4,5,"(0.0, 0.0)","(0.38666666666666666, 0.19223002094465097)","(0.013333333333333334, 0.035186577527449844)","(0.12000000000000001, 0.06761234037828133)","(0.13333333333333333, 0.1397276262011544)","(0.13066666666666668, 0.04463609472591607)","(104.79907498027508, 11.560800511070457)","(1.5228136987425387, 0.5982484551317752)"
