,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.62, 0.13201731488169055)","(0.006666666666666667, 0.025819888974716113)","(0.013333333333333334, 0.035186577527449844)","(0.12000000000000001, 0.15212776585113297)","(0.152, 0.04195235392680606)","(0.08671596311032773, 0.02454684659205472)","(1.3589191642589866, 0.7034197830732087)"
1,2,"(0.0, 0.0)","(0.6866666666666666, 0.15522640914238175)","(0.013333333333333334, 0.035186577527449844)","(0.45333333333333337, 0.43730778090275874)","(0.28, 0.1820517979665599)","(0.2866666666666667, 0.12390472530287516)","(0.14574782447889448, 0.02232417450470793)","(1.2345207576019068, 0.6302875969423375)"
2,3,"(0.0, 0.0)","(0.68, 0.2144761058952722)","(0.006666666666666667, 0.025819888974716113)","(0.7266666666666667, 0.347371079203014)","(0.41333333333333333, 0.1302013093343571)","(0.36533333333333334, 0.09085834081270742)","(0.24602301369110743, 0.05614800086533405)","(1.0677532982391615, 0.48160391076871595)"
3,4,"(0.0, 0.0)","(0.66, 0.15946338585572373)","(0.0, 0.0)","(0.7733333333333333, 0.3104528182847635)","(0.4533333333333333, 0.1505545305418162)","(0.37733333333333335, 0.09437513796899408)","(0.4809634686137239, 0.08424547341404849)","(1.2345797892349462, 0.5939396786904794)"
4,5,"(0.013333333333333334, 0.051639777949432225)","(0.7066666666666667, 0.15337473561121312)","(0.013333333333333334, 0.035186577527449844)","(0.86, 0.15023790657297037)","(0.5133333333333333, 0.2030716505032035)","(0.42133333333333334, 0.07110019757523953)","(0.599306707115223, 0.11990275525580078)","(1.272953821097811, 0.5134905152216106)"
