,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.92, 0.09411239481143202)","(0.05333333333333334, 0.06399404734221845)","(0.13333333333333333, 0.08997354108424374)","(0.26666666666666666, 0.16761634196950517)","(0.27466666666666667, 0.04627042663464841)","(17.371567126798134, 0.33948208737266694)","(2.048681497046103, 1.1557114001365534)"
1,2,"(0.02, 0.056061191058138816)","(0.9533333333333334, 0.06399404734221843)","(0.03333333333333333, 0.048795003647426664)","(0.6866666666666666, 0.22949219304078008)","(0.4666666666666667, 0.13451854182690984)","(0.432, 0.035294677866702304)","(17.88074089408231, 0.3712877250321912)","(1.7861561057157815, 0.7861401250250503)"
2,3,"(0.02666666666666667, 0.04577377082170635)","(0.9666666666666667, 0.06172133998483675)","(0.09333333333333334, 0.07988086367179803)","(0.8666666666666667, 0.12344267996967355)","(0.6066666666666667, 0.10327955589886445)","(0.512, 0.03529467786670231)","(18.455595137830823, 0.4862992630536918)","(2.0305969883377353, 0.9027143630784418)"
3,4,"(0.05333333333333334, 0.0990430401872025)","(0.9666666666666667, 0.06172133998483675)","(0.08666666666666667, 0.0915475416434127)","(0.86, 0.17647338933351153)","(0.7066666666666667, 0.14864467059144132)","(0.5346666666666666, 0.06254902838878436)","(19.212393697987622, 0.5449423530643671)","(1.919378455930079, 0.9952042948259564)"
4,5,"(0.15333333333333335, 0.15976172734359606)","(0.9933333333333333, 0.025819888974716106)","(0.12000000000000001, 0.09411239481143202)","(0.9666666666666667, 0.10465362369445673)","(0.8, 0.13093073414159545)","(0.6066666666666667, 0.05108349840725288)","(19.42087944963326, 0.665477172875282)","(1.908855653150628, 0.7241746844789171)"
