,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.6066666666666667, 0.1667618775665584)","(0.02666666666666667, 0.04577377082170635)","(0.060000000000000005, 0.07367883976130073)","(0.1, 0.09258200997725516)","(0.16, 0.04070801956792859)","(0.03987737043450276, 0.0025114229625204354)"
1,2,"(0.006666666666666667, 0.025819888974716113)","(0.6466666666666667, 0.17265434778633237)","(0.013333333333333334, 0.035186577527449844)","(0.6, 0.24201534780139167)","(0.2733333333333333, 0.13345232785352157)","(0.308, 0.0679495611254617)","(0.049792243540287016, 0.001387084197651178)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(0.7, 0.18898223650461363)","(0.04, 0.050709255283711)","(0.7533333333333333, 0.2065591117977289)","(0.4, 0.21044171232366052)","(0.38, 0.06590035768383311)","(0.060694055538624524, 0.0016390764667756008)"
3,4,"(0.06666666666666667, 0.10465362369445673)","(0.6866666666666666, 0.14573295865416047)","(0.04, 0.050709255283711)","(0.7666666666666667, 0.20930724738891346)","(0.38, 0.12649110640673517)","(0.388, 0.05059644256269407)","(0.07110066454236706, 0.0019261951428520105)"
4,5,"(0.02, 0.056061191058138816)","(0.6733333333333333, 0.1667618775665584)","(0.02666666666666667, 0.04577377082170635)","(0.6533333333333333, 0.27996598432836867)","(0.49333333333333335, 0.1751190071541826)","(0.37333333333333335, 0.09185910536302451)","(0.08255441868677735, 0.0013299929737655648)"
