,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.013333333333333334, 0.035186577527449844)","(0.8666666666666667, 0.17182493859684492)","(0.02, 0.041403933560541256)","(0.3933333333333333, 0.1830950832868254)","(0.42, 0.1820517979665599)","(0.3426666666666667, 0.06318529063303382)","(209.56447092790623, 40.582344665396775)"
1,2,"(0.026666666666666665, 0.07988086367179802)","(0.9866666666666667, 0.03518657752744983)","(0.060000000000000005, 0.0632455532033676)","(0.88, 0.12071217242444347)","(0.6666666666666666, 0.1397276262011544)","(0.524, 0.036410359593311986)","(215.76254441157604, 45.170644954520995)"
2,3,"(0.08, 0.15675276256394519)","(0.9866666666666667, 0.03518657752744983)","(0.060000000000000005, 0.0632455532033676)","(0.9466666666666667, 0.0915475416434127)","(0.8200000000000001, 0.161245154965971)","(0.5786666666666667, 0.05423054841094989)","(224.0893689635986, 43.400647033687754)"
3,4,"(0.19333333333333333, 0.14375905768565217)","(0.9866666666666667, 0.03518657752744983)","(0.12666666666666668, 0.07037315505489967)","(1.0, 0.0)","(0.8133333333333334, 0.15522640914238175)","(0.624, 0.04732863826479693)","(199.46789514013412, 36.825329091495284)"
4,5,"(0.14, 0.13522468075656266)","(0.9866666666666667, 0.03518657752744983)","(0.17333333333333334, 0.10997835284835873)","(0.9866666666666667, 0.03518657752744983)","(0.9, 0.10690449676496976)","(0.6373333333333333, 0.0384460041889302)","(195.49711023815908, 34.81105443293266)"
