,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.9266666666666666, 0.08837151016885368)","(0.0, 0.0)","(0.06666666666666667, 0.10465362369445672)","(0.28, 0.17808505191139912)","(0.25466666666666665, 0.04867775477077604)","(134.7976572968997, 6.950476208410074)"
1,2,"(0.0, 0.0)","(0.9733333333333334, 0.04577377082170634)","(0.03333333333333333, 0.06172133998483677)","(0.49333333333333335, 0.27115274205474954)","(0.5133333333333333, 0.16417180315870614)","(0.4026666666666667, 0.07554248252914823)","(129.905071897277, 8.677967713957969)"
2,3,"(0.013333333333333334, 0.051639777949432225)","(0.9866666666666667, 0.03518657752744983)","(0.03333333333333333, 0.048795003647426664)","(0.7733333333333333, 0.24338877385388022)","(0.6, 0.1851640199545103)","(0.48133333333333334, 0.07229568912920512)","(126.59506973689422, 8.77251161040224)"
3,4,"(0.03333333333333333, 0.06172133998483677)","(1.0, 0.0)","(0.060000000000000005, 0.09102589898327995)","(0.8266666666666667, 0.28401877872187725)","(0.6933333333333334, 0.14375905768565217)","(0.5226666666666667, 0.07284687135812126)","(127.50916700717062, 9.370781082612144)"
4,5,"(0.02, 0.056061191058138816)","(0.9933333333333333, 0.025819888974716106)","(0.08, 0.07745966692414834)","(0.9266666666666666, 0.10997835284835873)","(0.7533333333333333, 0.17265434778633237)","(0.5546666666666666, 0.0515290024669418)","(121.21288418332115, 10.592198056308575)"
