,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.8733333333333333, 0.1279880946844369)","(0.02, 0.041403933560541256)","(0.32, 0.1780850519113991)","(0.37333333333333335, 0.1667618775665584)","(0.31866666666666665, 0.07385958363840196)","(0.36355261178687215, 0.03771492874018327)"
1,2,"(0.03333333333333333, 0.06172133998483677)","(0.9733333333333334, 0.04577377082170634)","(0.09333333333333334, 0.025819888974716113)","(0.8133333333333334, 0.09904304018720252)","(0.58, 0.18593393604027364)","(0.4986666666666667, 0.03814758308514572)","(0.6719073088218769, 0.062003232742130696)"
2,3,"(0.12000000000000001, 0.161245154965971)","(0.9866666666666667, 0.03518657752744983)","(0.04666666666666667, 0.051639777949432225)","(0.9, 0.09258200997725514)","(0.78, 0.16987390281365428)","(0.5666666666666667, 0.0543358164784606)","(0.9836882596525053, 0.08760778602882802)"
3,4,"(0.12666666666666668, 0.1709915063331955)","(0.98, 0.056061191058138796)","(0.13333333333333333, 0.09759000729485333)","(0.98, 0.056061191058138796)","(0.7866666666666667, 0.14573295865416044)","(0.6013333333333333, 0.058293183461664184)","(1.3029750449272492, 0.13219691666075628)"
4,5,"(0.22, 0.25128242505765724)","(0.98, 0.04140393356054124)","(0.14, 0.09856107606091623)","(1.0, 0.0)","(0.8466666666666667, 0.13020130933435714)","(0.6373333333333333, 0.053913510984415276)","(1.5740605709763864, 0.2102735028040613)"
