,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.8933333333333333, 0.08837151016885365)","(0.04, 0.050709255283711)","(0.09333333333333334, 0.1162919151265879)","(0.23333333333333334, 0.11751393027860063)","(0.252, 0.0360951124510943)","(17.388658838781218, 0.5687805154034935)"
1,2,"(0.02, 0.041403933560541256)","(0.9133333333333333, 0.09904304018720249)","(0.060000000000000005, 0.0632455532033676)","(0.7733333333333333, 0.14375905768565217)","(0.44, 0.15023790657297034)","(0.44133333333333336, 0.049261208538429774)","(17.9775774441349, 0.48811054224726075)"
2,3,"(0.05333333333333334, 0.0990430401872025)","(0.98, 0.04140393356054124)","(0.08, 0.06761234037828133)","(0.9066666666666667, 0.1162919151265879)","(0.64, 0.15491933384829668)","(0.532, 0.04522957313212547)","(19.025949416588993, 0.5245946187781523)"
3,4,"(0.09333333333333334, 0.15796322658258458)","(0.9733333333333334, 0.04577377082170634)","(0.06666666666666667, 0.048795003647426664)","(0.9066666666666667, 0.09611501047232547)","(0.6866666666666666, 0.13557637102737477)","(0.5453333333333333, 0.04103424818136094)","(19.129838661973675, 0.6017804476330227)"
4,5,"(0.2, 0.19639610121239315)","(0.9733333333333334, 0.07988086367179803)","(0.1, 0.09258200997725514)","(0.9533333333333334, 0.06399404734221843)","(0.7866666666666666, 0.16417180315870614)","(0.6026666666666667, 0.04772939595359696)","(19.463926284356663, 0.7454157006958558)"
