,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9466666666666667, 0.07432233529572063)","(0.006666666666666667, 0.025819888974716113)","(0.04, 0.050709255283711)","(0.2866666666666667, 0.192230020944651)","(0.256, 0.04222389303293981)","(6.395578514210259, 1.0807014109362032)","(1.8452567152601356, 0.6207466481410882)"
1,2,"(0.0, 0.0)","(0.9733333333333334, 0.05936168397046636)","(0.02666666666666667, 0.05936168397046637)","(0.49333333333333335, 0.2789435853528878)","(0.47333333333333333, 0.2016597794967223)","(0.3933333333333333, 0.09029053633898158)","(8.185687738858784, 0.17693907030102787)","(1.849773012000757, 0.9278833784760223)"
2,3,"(0.02, 0.041403933560541256)","(1.0, 0.0)","(0.04666666666666667, 0.051639777949432225)","(0.8733333333333333, 0.14375905768565217)","(0.64, 0.17237832147426693)","(0.516, 0.06103862945475009)","(10.414707935135812, 0.2302419547408584)","(1.6974187083387127, 0.7143582053913348)"
3,4,"(0.04666666666666667, 0.10600988273786194)","(0.9933333333333333, 0.025819888974716106)","(0.08666666666666667, 0.0833809387832792)","(0.96, 0.05070925528371099)","(0.78, 0.13732131246511906)","(0.5733333333333334, 0.04820590756130957)","(12.500297105358914, 0.34115873111658873)","(1.8264683121272052, 0.7684248629916761)"
4,5,"(0.060000000000000005, 0.09856107606091623)","(1.0, 0.0)","(0.07333333333333333, 0.07037315505489969)","(0.9133333333333333, 0.16846647257229663)","(0.7933333333333333, 0.16242214252050852)","(0.5680000000000001, 0.07398841608174697)","(14.6605681226744, 0.3638964056604522)","(1.4562335119194663, 0.593908706285696)"
