,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.7666666666666667, 0.16761634196950517)","(0.04, 0.050709255283711)","(0.12666666666666668, 0.21201976547572388)","(0.23333333333333334, 0.1543033499620919)","(0.23333333333333334, 0.06996597812678743)","(42.692349841756126, 0.9359071975712042)"
1,2,"(0.013333333333333334, 0.035186577527449844)","(0.8, 0.11338934190276818)","(0.06666666666666667, 0.08164965809277261)","(0.44666666666666666, 0.23563490726929556)","(0.38666666666666666, 0.15976172734359603)","(0.3426666666666667, 0.0675559732652082)","(42.13168112163742, 0.9592989705676979)"
2,3,"(0.026666666666666665, 0.07988086367179802)","(0.8333333333333334, 0.11126972805283737)","(0.04, 0.07367883976130073)","(0.56, 0.30189875313233266)","(0.5466666666666666, 0.2065591117977289)","(0.4013333333333333, 0.09148510157136959)","(41.86750051490962, 1.1027910730551456)"
3,4,"(0.02666666666666667, 0.04577377082170635)","(0.8133333333333334, 0.14074631010979938)","(0.04, 0.050709255283711)","(0.5066666666666667, 0.28900486072695997)","(0.58, 0.20770858707058104)","(0.3933333333333333, 0.10104218826571311)","(42.10997503465042, 1.0745692825651911)"
4,5,"(0.02666666666666667, 0.07037315505489969)","(0.7733333333333333, 0.14375905768565217)","(0.04, 0.06324555320336758)","(0.3933333333333333, 0.32616093018777154)","(0.5666666666666667, 0.17182493859684492)","(0.36, 0.1)","(41.519695779370764, 1.0704951709605635)"
