,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(1.0, 0.0)","(0.45, 0.10350983390135313)","(0.475, 0.05175491695067658)","(236.00666173473778, 14.019088346566447)","(2.1723592137995484, 0.20662331534715309)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.7033333333333334, 0.08549575316659774)","(0.6016666666666667, 0.042747876583298886)","(238.64033637217943, 14.042435558253775)","(2.1331004926740813, 0.08424282833135532)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.8333333333333334, 0.08380817098475259)","(0.6666666666666666, 0.041904085492376286)","(242.32789032073148, 8.787301571938773)","(2.1501243046678913, 0.07457978717352884)"
3,4,"(0.02666666666666667, 0.04577377082170635)","(1.0, 0.0)","(0.8933333333333333, 0.07037315505489966)","(0.7033333333333334, 0.038806602285595425)","(224.6889118591634, 38.792923042075124)","(2.074054469129381, 0.22943711548342482)"
4,5,"(0.06666666666666667, 0.0723746864455746)","(1.0, 0.0)","(0.9299999999999999, 0.04140393356054124)","(0.7316666666666667, 0.03199702367110925)","(143.38037167277264, 2.873294703112386)","(1.5798627679934725, 0.025659498717808496)"
