,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(1.0, 0.0)","(0.3933333333333333, 0.1178174536346478)","(0.44666666666666666, 0.0589087268173239)","(236.00666173473778, 14.019088346566447)","(2.1723592137995484, 0.20662331534715309)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.64, 0.09486832980505137)","(0.57, 0.04743416490252569)","(238.64033637217943, 14.042435558253775)","(2.1331004926740813, 0.08424282833135532)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.7833333333333333, 0.08591246929842246)","(0.6416666666666667, 0.04295623464921124)","(242.32789032073148, 8.787301571938773)","(2.1501243046678913, 0.07457978717352884)"
3,4,"(0.006666666666666667, 0.025819888974716113)","(1.0, 0.0)","(0.8633333333333333, 0.07668736780560656)","(0.6833333333333333, 0.03971625551812446)","(224.6889118591634, 38.792923042075124)","(2.074054469129381, 0.22943711548342482)"
4,5,"(0.02666666666666667, 0.04577377082170635)","(1.0, 0.0)","(0.9, 0.05976143046671966)","(0.7066666666666667, 0.030569982164270374)","(143.38037167277264, 2.873294703112386)","(1.5798627679934725, 0.025659498717808496)"
