,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.7133333333333334, 0.11254628677422757)","(0.14333333333333334, 0.10668154658117955)","(0.25, 0.06614378277661477)","(38.42600710288389, 0.1839694593205067)","(1.6625395677285268, 0.2968387915452452)"
1,2,"(0.0, 0.0)","(0.7733333333333333, 0.12227992865708157)","(0.32, 0.1590148241067929)","(0.35333333333333333, 0.08957571949925673)","(38.47131388252213, 0.20351383753810393)","(1.56162113660248, 0.05862689429343525)"
2,3,"(0.0, 0.0)","(0.7866666666666666, 0.12459458063579462)","(0.41000000000000003, 0.1784856937044055)","(0.40166666666666667, 0.09703951085339758)","(38.34796919047367, 0.20823236016283972)","(1.5763679602687868, 0.03957215473309385)"
3,4,"(0.0, 0.0)","(0.7933333333333333, 0.12227992865708157)","(0.45666666666666667, 0.17511900715418263)","(0.4266666666666667, 0.10020811677038276)","(32.42443831550578, 3.2157751494482985)","(1.2081396831393552, 0.24320326456256797)"
4,5,"(0.0, 0.0)","(0.7866666666666666, 0.13020130933435714)","(0.45, 0.18126539343499315)","(0.4216666666666667, 0.10516427059378965)","(30.822037534070358, 0.11511302836936634)","(1.0851993177318946, 0.005511039482486407)"
