,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.58, 0.13732131246511903)","(0.03333333333333333, 0.0361873432227873)","(0.16166666666666668, 0.0451848057057532)","(0.03183466004362951, 0.0022394490793556823)","(1.6242089498012016, 0.3636567906066505)"
1,2,"(0.0, 0.0)","(0.6799999999999999, 0.11464230084422218)","(0.17666666666666667, 0.08837151016885368)","(0.25833333333333336, 0.04879500364742666)","(0.039892963246287154, 0.0015163651772495208)","(1.5196473503330101, 0.09081462521602457)"
2,3,"(0.0, 0.0)","(0.7466666666666667, 0.11872336794093276)","(0.27666666666666667, 0.13210745986650774)","(0.325, 0.07258000511750562)","(0.04917668150737882, 0.0009479550522608533)","(1.514665625609147, 0.06112894209289602)"
3,4,"(0.0, 0.0)","(0.7266666666666667, 0.13870146083619755)","(0.33, 0.16561573424216502)","(0.3466666666666667, 0.09676308820048705)","(0.05867307010339573, 0.001360797089286805)","(1.5494902167314042, 0.09061852020988904)"
4,5,"(0.0, 0.0)","(0.7, 0.12535663410560174)","(0.39666666666666667, 0.1674031347490528)","(0.37333333333333335, 0.09036961141150639)","(0.06475500516438236, 0.0033791878945831203)","(1.348976678471081, 0.2322829702891176)"
