,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.5866666666666667, 0.15522640914238175)","(0.05, 0.03779644730092273)","(0.17166666666666666, 0.04711940253481675)","(0.03183466004362951, 0.0022394490793556823)","(1.6242089498012016, 0.3636567906066505)"
1,2,"(0.0, 0.0)","(0.66, 0.13522468075656266)","(0.19, 0.10385429353529052)","(0.26, 0.06109126661923828)","(0.039892963246287154, 0.0015163651772495208)","(1.5196473503330101, 0.09081462521602457)"
2,3,"(0.0, 0.0)","(0.72, 0.10141851056742202)","(0.30333333333333334, 0.12882250616735452)","(0.33166666666666667, 0.06712639109137612)","(0.04917668150737882, 0.0009479550522608533)","(1.514665625609147, 0.06112894209289602)"
3,4,"(0.0, 0.0)","(0.7333333333333333, 0.13451854182690987)","(0.3666666666666667, 0.1707825127659933)","(0.3666666666666667, 0.09667077166981805)","(0.05867307010339573, 0.001360797089286805)","(1.5494902167314042, 0.09061852020988904)"
4,5,"(0.013333333333333334, 0.035186577527449844)","(0.7266666666666667, 0.10327955589886448)","(0.41, 0.1713392624506796)","(0.39, 0.09102589898327995)","(0.06475500516438236, 0.0033791878945831203)","(1.348976678471081, 0.2322829702891176)"
