,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.72, 0.10141851056742202)","(0.14666666666666667, 0.1093269452256897)","(0.25333333333333335, 0.06605372993325387)","(38.42600710288389, 0.1839694593205067)","(1.6625395677285268, 0.2968387915452452)"
1,2,"(0.0, 0.0)","(0.7733333333333333, 0.1334523278535216)","(0.32666666666666666, 0.15796322658258458)","(0.3566666666666667, 0.09232447954800245)","(38.47131388252213, 0.20351383753810393)","(1.56162113660248, 0.05862689429343525)"
2,3,"(0.0, 0.0)","(0.7933333333333333, 0.12227992865708157)","(0.43333333333333335, 0.17994708216848745)","(0.415, 0.10471048521655181)","(38.34796919047367, 0.20823236016283972)","(1.5763679602687868, 0.03957215473309385)"
3,4,"(0.0, 0.0)","(0.7866666666666666, 0.13557637102737477)","(0.4666666666666667, 0.17795130420052185)","(0.43, 0.10359605618527598)","(32.42443831550578, 3.2157751494482985)","(1.2081396831393552, 0.24320326456256797)"
4,5,"(0.0, 0.0)","(0.78, 0.1207121724244435)","(0.45666666666666667, 0.18113399407489422)","(0.42333333333333334, 0.10241140189498062)","(30.822037534070358, 0.11511302836936634)","(1.0851993177318946, 0.005511039482486407)"
