,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9733333333333334, 0.04577377082170634)","(0.42333333333333334, 0.0883715101688537)","(0.455, 0.045512949491639976)","(17.46693934816091, 1.1571143128806187)","(2.516813666532592, 0.13120494308001357)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.6566666666666666, 0.10153582525160176)","(0.5783333333333334, 0.05076791262580088)","(21.806598479743116, 0.5123332595044722)","(2.053300763464843, 0.5348842760546072)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.8133333333333334, 0.09347777938149385)","(0.6566666666666666, 0.04673888969074694)","(26.67500965485039, 0.7356484992908079)","(1.4789226748670141, 0.02397523440530045)"
3,4,"(0.02, 0.041403933560541256)","(1.0, 0.0)","(0.8833333333333333, 0.08164965809277258)","(0.6966666666666667, 0.04418575508442683)","(31.645218637643847, 0.9135737055175054)","(1.5945392393274234, 0.23291751907940692)"
4,5,"(0.04666666666666667, 0.07432233529572066)","(1.0, 0.0)","(0.91, 0.05732115042211106)","(0.7166666666666667, 0.0349319065502886)","(36.682292649891075, 1.1025908863147686)","(2.057612881145906, 0.08704530499550492)"
