budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.32666666666666666, 0.4415341220702891)","(0.42666666666666664, 0.23135213317324205)","(0.46, 0.33974780562730855)","(0.23333333333333334, 0.16761634196950514)","(0.3333333333333333, 0.2439750182371333)","(0.356, 0.22312072324832838)","(0.17427529907775655, 0.1557895360995172)","(1.2676338102663673, 0.5799083080508294)"
2,"(0.7666666666666667, 0.23502786055720126)","(0.4866666666666667, 0.24455985731416308)","(0.62, 0.16561573424216502)","(0.3933333333333333, 0.1162919151265879)","(0.5466666666666666, 0.14573295865416044)","(0.5626666666666666, 0.09852241707685955)","(0.2076396123918433, 0.048421868920526995)","(1.1851295809334261, 0.3943323917973138)"
3,"(0.96, 0.06324555320336757)","(0.58, 0.23964259101539406)","(0.72, 0.161245154965971)","(0.4, 0.15583874449479593)","(0.6, 0.10690449676496976)","(0.652, 0.05894307180904056)","(0.31846496853007317, 0.04490106588554577)","(1.3273559608671348, 0.5730173184622427)"
4,"(0.9933333333333333, 0.025819888974716106)","(0.5733333333333334, 0.26583202716502513)","(0.7666666666666667, 0.16329931618554522)","(0.4533333333333333, 0.2065591117977289)","(0.6666666666666666, 0.1397276262011544)","(0.6906666666666667, 0.07439918074305722)","(0.4645425460621482, 0.07915547935239703)","(1.255269737400522, 0.48090020137313744)"
5,"(0.9866666666666667, 0.03518657752744983)","(0.5666666666666667, 0.22886885410853172)","(0.8, 0.1362770287738494)","(0.43333333333333335, 0.18387366263150307)","(0.62, 0.12071217242444349)","(0.6813333333333333, 0.05878127333801211)","(0.67219740247286, 0.1634027100682755)","(1.1693762515332007, 0.3198322079231101)"
