budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.5466666666666666, 0.3226379365406959)","(0.5866666666666667, 0.2559761893688738)","(0.5866666666666667, 0.24162150645369376)","(0.42666666666666664, 0.27377432485969344)","(0.5266666666666666, 0.24043611170022652)","(0.5346666666666666, 0.1797564489869027)","(70.29029621667141, 8.163770509867005)","(1.524481118399611, 0.9468882688256373)"
2,"(0.68, 0.3745473458532503)","(0.6333333333333333, 0.24976179127511156)","(0.6, 0.23299294900428702)","(0.46, 0.19566735620873066)","(0.4666666666666667, 0.22572634084745394)","(0.5680000000000001, 0.15834862081586223)","(71.67885963699761, 7.190264823427568)","(1.501266155, 0.699667153196871)"
3,"(0.8866666666666667, 0.2325838302531758)","(0.6, 0.2645751311064591)","(0.7266666666666667, 0.2186538904513794)","(0.41333333333333333, 0.15976172734359603)","(0.58, 0.20071301473923978)","(0.6413333333333333, 0.12637058126606765)","(74.20188304846039, 5.18365984256431)","(1.2754244257341876, 0.3373712479333482)"
4,"(0.82, 0.3121355017113103)","(0.5933333333333334, 0.23135213317324205)","(0.66, 0.2585674822114004)","(0.4266666666666667, 0.19808608037440503)","(0.5933333333333334, 0.13870146083619753)","(0.6186666666666667, 0.14667099560711022)","(73.37241992900478, 6.775265291569922)","(1.3591297072654318, 0.552556424288266)"
5,"(0.82, 0.3121355017113104)","(0.6266666666666667, 0.2016597794967223)","(0.6333333333333333, 0.27688746209726917)","(0.38, 0.14735767952260145)","(0.5666666666666667, 0.11751393027860062)","(0.6053333333333334, 0.14232089830814762)","(75.15202009566613, 5.626959369950919)","(1.3992923200668883, 0.7304443604217015)"
