budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.11333333333333334, 0.0833809387832792)","(0.0, 0.0)","(0.02666666666666667, 0.05936168397046637)","(0.013333333333333334, 0.035186577527449844)","(0.030666666666666665, 0.026040261866871424)","(23.82792955113449, 1.2156509810756368)","(2.417539475800004, 0.7565090072873837)"
2,"(0.0, 0.0)","(0.24, 0.17237832147426693)","(0.0, 0.0)","(0.013333333333333334, 0.035186577527449844)","(0.02, 0.041403933560541256)","(0.05466666666666667, 0.039617216074881)","(29.863785104270693, 1.392507078223093)","(2.4965472329990006, 1.052104329588413)"
3,"(0.0, 0.0)","(0.19333333333333333, 0.19444671200491873)","(0.006666666666666667, 0.025819888974716113)","(0.006666666666666667, 0.025819888974716113)","(0.04, 0.06324555320336758)","(0.04933333333333333, 0.04333699618219101)","(37.05060398586017, 4.427835090347596)","(1.8614593382008024, 0.4972398539270181)"
4,"(0.0, 0.0)","(0.24666666666666667, 0.16846647257229663)","(0.0, 0.0)","(0.03333333333333333, 0.06172133998483677)","(0.03333333333333333, 0.06172133998483677)","(0.06266666666666666, 0.04199773236508757)","(43.37985549387231, 4.896696230643129)","(2.4123320065332035, 0.9547901735830403)"
5,"(0.0, 0.0)","(0.24666666666666667, 0.1995232412766087)","(0.0, 0.0)","(0.02, 0.041403933560541256)","(0.04666666666666667, 0.07432233529572066)","(0.06266666666666666, 0.04832430129073875)","(50.87185052485826, 7.073562463113006)","(2.3629581920676475, 0.9915768620359299)"
