budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.5866666666666667, 0.2695675549220764)","(0.39999999999999997, 0.22038926600773587)","(0.5333333333333333, 0.18771812708978117)","(0.32666666666666666, 0.10327955589886445)","(0.4266666666666667, 0.16242214252050852)","(0.45466666666666666, 0.10377631622640981)","(15.202309989468388, 1.677391027677152)","(1.3987056928677097, 0.634496750543817)"
2,"(0.72, 0.2541090879355333)","(0.32666666666666666, 0.2433887738538802)","(0.6466666666666666, 0.1995232412766087)","(0.32666666666666666, 0.13870146083619753)","(0.43333333333333335, 0.14960264830861913)","(0.4906666666666667, 0.09823198974633371)","(15.30203129460715, 0.5650021554685931)","(1.5232892833999359, 0.6512057941521819)"
3,"(0.7933333333333333, 0.23135213317324205)","(0.44, 0.2261478656606273)","(0.6733333333333333, 0.20517124090680472)","(0.38, 0.165615734242165)","(0.49333333333333335, 0.16242214252050852)","(0.556, 0.07641989269817119)","(15.867899754805936, 0.4302866421779616)","(1.4123735568660778, 0.6854753896446304)"
4,"(0.8666666666666667, 0.24688535993934707)","(0.47333333333333333, 0.198086080374405)","(0.68, 0.19346465162548798)","(0.38666666666666666, 0.11254628677422755)","(0.46, 0.18439088914585774)","(0.5733333333333334, 0.0937067360489756)","(16.86067696800504, 1.763909281778104)","(1.2820594762670225, 0.39860579546676483)"
5,"(0.8, 0.18126539343499315)","(0.4666666666666667, 0.22886885410853172)","(0.68, 0.15675276256394519)","(0.35333333333333333, 0.12459458063579461)","(0.4666666666666667, 0.1046536236944567)","(0.5533333333333333, 0.06704653678780206)","(17.017839383936856, 1.6853859724225853)","(1.348287313199641, 0.3151175170057707)"
