budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.006666666666666667, 0.025819888974716113)","(0.8733333333333334, 0.08837151016885368)","(0.03333333333333333, 0.06172133998483677)","(0.12, 0.14735767952260145)","(0.2, 0.16475089420958278)","(0.24666666666666667, 0.04117326918327102)","(8.209251271110649, 0.8398675546925352)","(0.45643722380045804, 0.1572749430528284)"
2,"(0.02, 0.056061191058138816)","(0.9533333333333334, 0.07432233529572063)","(0.060000000000000005, 0.0632455532033676)","(0.30666666666666664, 0.21201976547572388)","(0.38666666666666666, 0.1505545305418162)","(0.3453333333333333, 0.05730453318725774)","(10.63030114781189, 0.283472377141524)","(0.4333707523997873, 0.14374573693312218)"
3,"(0.02, 0.056061191058138816)","(0.9866666666666667, 0.03518657752744983)","(0.07333333333333333, 0.05936168397046637)","(0.49333333333333335, 0.26583202716502513)","(0.54, 0.15491933384829668)","(0.4226666666666667, 0.06041128875900439)","(13.318385574081912, 0.41213666999965887)","(0.43305892154263953, 0.14303866944385293)"
4,"(0.02, 0.056061191058138816)","(0.9933333333333333, 0.025819888974716106)","(0.1, 0.09258200997725514)","(0.5533333333333333, 0.26690465570704314)","(0.6466666666666666, 0.14074631010979935)","(0.46266666666666667, 0.05599319686567374)","(16.042484593073215, 0.5797272637196739)","(0.43347232227291294, 0.14280386574995102)"
5,"(0.026666666666666665, 0.07988086367179802)","(1.0, 0.0)","(0.12666666666666668, 0.1279880946844369)","(0.6933333333333334, 0.28401877872187725)","(0.72, 0.1264911064067352)","(0.5133333333333333, 0.06955641766289605)","(18.792765858039882, 0.724051042300135)","(0.43331755985661097, 0.14304428711445874)"
