,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.8666666666666667, 0.12909944487358055)","(0.02, 0.041403933560541256)","(0.10666666666666667, 0.13345232785352157)","(0.2, 0.16475089420958278)","(0.24, 0.03545621041711673)","(20.664988256928822, 1.6102588990334683)","(0.9296987958873312, 0.32159050754329566)"
1,2,"(0.013333333333333334, 0.035186577527449844)","(0.96, 0.06324555320336757)","(0.060000000000000005, 0.0632455532033676)","(0.6866666666666666, 0.15976172734359606)","(0.41333333333333333, 0.15976172734359606)","(0.4266666666666667, 0.04879500364742666)","(32.07942544234296, 1.6573266222176861)","(0.901559078382949, 0.3238439663890244)"
2,3,"(0.02, 0.056061191058138816)","(0.98, 0.056061191058138796)","(0.08666666666666667, 0.07432233529572066)","(0.9533333333333334, 0.0833809387832792)","(0.6, 0.15583874449479593)","(0.528, 0.03609511245109431)","(43.07517569934328, 2.391194183608584)","(0.6452937075868249, 0.20858619078482643)"
3,4,"(0.02, 0.056061191058138816)","(1.0, 0.0)","(0.09333333333333334, 0.08837151016885368)","(0.98, 0.056061191058138796)","(0.7333333333333333, 0.1447493728911492)","(0.5653333333333334, 0.03739111175259752)","(54.11345322852333, 3.07311425406087)","(0.6331444506843885, 0.2124568433804462)"
4,5,"(0.026666666666666665, 0.07988086367179802)","(1.0, 0.0)","(0.13333333333333333, 0.11126972805283737)","(0.9933333333333333, 0.025819888974716106)","(0.84, 0.11832159566199234)","(0.5986666666666667, 0.0324844285041017)","(65.65500471467773, 3.628655984311324)","(0.6097693681716919, 0.1917831231753781)"
