,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.02, 0.056061191058138816)","(0.8733333333333333, 0.14375905768565217)","(0.08, 0.06761234037828133)","(0.11333333333333333, 0.1505545305418162)","(0.21333333333333335, 0.11872336794093274)","(0.26, 0.03545621041711674)","(0.3485571670035521, 0.021792272511490303)","(0.7665451434751351, 0.24269542320677337)"
1,2,"(0.02, 0.056061191058138816)","(0.9266666666666666, 0.08837151016885368)","(0.09333333333333334, 0.08837151016885368)","(0.32666666666666666, 0.2685055643655045)","(0.3466666666666667, 0.17265434778633235)","(0.3426666666666667, 0.055480584334479006)","(0.643985549112161, 0.014350160154757234)","(0.6727718790372212, 0.26655274044458704)"
2,3,"(0.02666666666666667, 0.05936168397046637)","(0.9133333333333333, 0.07432233529572063)","(0.10666666666666667, 0.07988086367179803)","(0.54, 0.2585674822114004)","(0.5133333333333333, 0.1245945806357946)","(0.42, 0.06590035768383312)","(0.937248916303118, 0.015710525421076045)","(0.6787695405383904, 0.27324222729821934)"
3,4,"(0.04666666666666667, 0.0833809387832792)","(0.9533333333333334, 0.06399404734221843)","(0.12000000000000001, 0.08618916073713347)","(0.8200000000000001, 0.15675276256394519)","(0.5599999999999999, 0.10555973258234952)","(0.5, 0.056568542494923796)","(1.24111951024582, 0.035288422189601897)","(0.6936069800828893, 0.22683627138696255)"
4,5,"(0.060000000000000005, 0.13522468075656266)","(0.96, 0.05070925528371099)","(0.17333333333333334, 0.0961150104723255)","(0.9066666666666666, 0.1279880946844369)","(0.6333333333333333, 0.09759000729485333)","(0.5466666666666666, 0.049377071987869406)","(1.543159982127448, 0.02095598966634199)","(0.6848080484196544, 0.18968783448463597)"
