,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.84, 0.11832159566199234)","(0.013333333333333334, 0.035186577527449844)","(0.1, 0.16903085094570333)","(0.18, 0.13732131246511903)","(0.22666666666666668, 0.04320493798938574)","(102.33683641406606, 3.848518283045056)","(0.544599426399994, 0.2231066169878816)"
1,2,"(0.0, 0.0)","(0.9533333333333334, 0.06399404734221843)","(0.03333333333333333, 0.06172133998483677)","(0.28, 0.17808505191139912)","(0.3, 0.1690308509457033)","(0.31333333333333335, 0.06078847008469694)","(98.70076765873334, 3.714817342683208)","(0.49249617646613236, 0.16841740951469808)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(0.9400000000000001, 0.09102589898327995)","(0.04666666666666667, 0.06399404734221845)","(0.32, 0.22103651928390217)","(0.4066666666666667, 0.18695555876298772)","(0.34400000000000003, 0.05565197981332611)","(97.03529445346867, 2.8077911384689527)","(0.49320745719984793, 0.16857364220027915)"
3,4,"(0.013333333333333334, 0.035186577527449844)","(0.96, 0.0736788397613007)","(0.06666666666666667, 0.0723746864455746)","(0.42, 0.27307769694983985)","(0.44666666666666666, 0.20307165050320353)","(0.38133333333333336, 0.08895156520478407)","(94.81689489839337, 2.8168269328704394)","(0.49808661446683494, 0.1636896830546156)"
4,5,"(0.02, 0.041403933560541256)","(0.9466666666666667, 0.0833809387832792)","(0.07333333333333333, 0.07037315505489969)","(0.4866666666666667, 0.2695675549220764)","(0.5, 0.21712405933672377)","(0.4053333333333333, 0.08700301034748056)","(92.06294212566814, 4.452583728787599)","(0.49299995926655055, 0.16743618631181362)"
