,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.8466666666666667, 0.15055453054181622)","(0.013333333333333334, 0.035186577527449844)","(0.08666666666666667, 0.1505545305418162)","(0.15333333333333335, 0.09904304018720249)","(0.22133333333333333, 0.030674947122242627)","(0.3485571670035521, 0.021792272511490303)","(0.7665451434751351, 0.24269542320677337)"
1,2,"(0.013333333333333334, 0.035186577527449844)","(0.9133333333333333, 0.12459458063579461)","(0.04, 0.050709255283711)","(0.24, 0.1992844341996778)","(0.28, 0.15212776585113297)","(0.29733333333333334, 0.04199773236508757)","(0.643985549112161, 0.014350160154757234)","(0.6727718790372212, 0.26655274044458704)"
2,3,"(0.013333333333333334, 0.035186577527449844)","(0.9266666666666666, 0.08837151016885368)","(0.060000000000000005, 0.050709255283711)","(0.4533333333333333, 0.25317037365228595)","(0.41333333333333333, 0.14074631010979935)","(0.37333333333333335, 0.05433581647846062)","(0.937248916303118, 0.015710525421076045)","(0.6787695405383904, 0.27324222729821934)"
3,4,"(0.013333333333333334, 0.035186577527449844)","(0.9533333333333334, 0.06399404734221843)","(0.08666666666666667, 0.07432233529572066)","(0.7533333333333333, 0.19952324127660873)","(0.5133333333333333, 0.11872336794093273)","(0.464, 0.05082181758710665)","(1.24111951024582, 0.035288422189601897)","(0.6936069800828893, 0.22683627138696255)"
4,5,"(0.02, 0.056061191058138816)","(0.9666666666666667, 0.06172133998483675)","(0.11333333333333334, 0.0915475416434127)","(0.86, 0.18822478962286407)","(0.58, 0.12071217242444347)","(0.508, 0.05334523676687814)","(1.543159982127448, 0.02095598966634199)","(0.6848080484196544, 0.18968783448463597)"
