budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.7866666666666666, 0.13557637102737477)","(0.03333333333333333, 0.048795003647426664)","(0.03333333333333333, 0.0723746864455746)","(0.28, 0.19712215212183246)","(0.22666666666666668, 0.053807416730763946)","(9.218847026179235, 2.3108131603096296)","(41.34425592993696, 6.379892640637928)"
2,"(0.006666666666666667, 0.025819888974716113)","(0.86, 0.145405835999994)","(0.06666666666666667, 0.0723746864455746)","(0.17333333333333334, 0.1279880946844369)","(0.4066666666666667, 0.19444671200491873)","(0.3026666666666667, 0.06318529063303384)","(11.151808826376994, 0.5814563818285299)","(41.04592983710269, 6.1090572748028436)"
3,"(0.05333333333333334, 0.0915475416434127)","(0.86, 0.15491933384829668)","(0.11333333333333334, 0.11254628677422755)","(0.17333333333333334, 0.19444671200491873)","(0.4866666666666667, 0.21668498091095506)","(0.3373333333333333, 0.10766791979220622)","(13.627417828018467, 1.0911746434734477)","(87.09577628063658, 22.786747154915748)"
4,"(0.02666666666666667, 0.05936168397046637)","(0.86, 0.16388149028228557)","(0.2, 0.17728105208558367)","(0.21333333333333335, 0.18073922282301277)","(0.4666666666666667, 0.15430334996209188)","(0.35333333333333333, 0.0816496580927726)","(15.935846799239517, 0.6260260643736573)","(97.32779528908432, 2.3835276608525304)"
5,"(0.14, 0.16388149028228555)","(0.92, 0.09411239481143202)","(0.19333333333333333, 0.1709915063331955)","(0.38666666666666666, 0.2503331114069145)","(0.6799999999999999, 0.1424279266355945)","(0.464, 0.10119288512538814)","(18.660656068101524, 0.8179678026139656)","(86.76888197126488, 23.21604037464877)"
