budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.04, 0.12983506020002017)","(0.88, 0.1264911064067352)","(0.02, 0.041403933560541256)","(0.16, 0.232379000772445)","(0.35333333333333333, 0.17674302033770736)","(0.2906666666666667, 0.07516331425319009)","(7.383335617068224, 0.929044807635237)","(5.860268235668385, 2.2197732083579966)"
2,"(0.06666666666666667, 0.12344267996967354)","(0.9333333333333333, 0.11126972805283737)","(0.04666666666666667, 0.06399404734221845)","(0.22, 0.20071301473923978)","(0.5, 0.1647508942095828)","(0.35333333333333333, 0.08739619693153265)","(8.879006301510769, 0.2279341908748266)","(5.609705834129515, 2.278709481306253)"
3,"(0.14, 0.19198214202665534)","(0.9133333333333333, 0.09904304018720249)","(0.06666666666666667, 0.08164965809277261)","(0.24666666666666667, 0.23258383025317578)","(0.5333333333333333, 0.20930724738891343)","(0.38, 0.11135528725660045)","(10.69529208226207, 0.2135810038145997)","(5.530864263671295, 2.1090523663542857)"
4,"(0.17333333333333334, 0.23744673588186546)","(0.9466666666666667, 0.06399404734221843)","(0.060000000000000005, 0.07367883976130073)","(0.3466666666666667, 0.2325838302531758)","(0.58, 0.18973665961010278)","(0.42133333333333334, 0.11249550255560484)","(12.390066640436029, 0.26896438938054584)","(5.358588344332142, 1.9516415887525)"
5,"(0.12666666666666668, 0.19444671200491873)","(0.9533333333333334, 0.06399404734221843)","(0.05333333333333334, 0.07432233529572066)","(0.32, 0.19712215212183246)","(0.6133333333333333, 0.1505545305418162)","(0.41333333333333333, 0.09817380117982209)","(14.167619336683613, 0.33541807026198467)","(6.201314051856753, 2.631115028012304)"
