,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.98, 0.06324555320336757)","(0.39, 0.13291601358251257)","(0.44, 0.0756453714527348)","(95.80718222912401, 5.270427556070661)","(0.5438490209169686, 0.2621484664494671)"
1,2,"(0.0, 0.0)","(0.98, 0.04216370213557838)","(0.58, 0.12516655570345725)","(0.535, 0.06790516262487788)","(91.76399289281107, 7.152592361089418)","(0.4709456838667393, 0.06938503912935767)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.7, 0.10274023338281628)","(0.6, 0.05137011669140813)","(85.49841441381723, 6.357847139359695)","(0.4568213083781302, 0.0538720062066845)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.765, 0.08514693182963202)","(0.6325, 0.04257346591481602)","(77.1752010199707, 7.591407741745551)","(0.4006514395121485, 0.054244369674128066)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.8200000000000001, 0.07888106377466154)","(0.66, 0.03944053188733077)","(74.33010090598836, 11.244096064296851)","(0.39766808385029434, 0.060301394095472624)"
