,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(1.0, 0.0)","(0.44, 0.10749676997731401)","(0.47, 0.053748384988656986)","(272.0703085368732, 44.98166522540676)","(1.8505268137902022, 0.746848290993728)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.64, 0.11498792207106893)","(0.5700000000000001, 0.05749396103553446)","(180.12023015972227, 37.850258123327905)","(1.3507897500181572, 0.5885113674274899)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.75, 0.135400640077266)","(0.625, 0.06770032003863302)","(181.11725377810654, 36.997935083676005)","(1.3243814383167773, 0.6405737819794373)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.855, 0.07975657409336932)","(0.6775, 0.039878287046684655)","(179.56047778106296, 37.07127703882921)","(1.4460323273669928, 0.6618516092592269)"
4,5,"(0.07, 0.11595018087284058)","(1.0, 0.0)","(0.86, 0.08432740427115679)","(0.6975, 0.04479893351905204)","(178.5066573239863, 36.39616678535214)","(1.4876457139151171, 0.590537752199088)"
