,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.93, 0.08232726023485644)","(0.21, 0.08096638534327412)","(0.3375, 0.03952847075210474)","(13.340211861114948, 0.3454720616792354)","(0.657101127365604, 0.25590322747328414)"
1,2,"(0.0, 0.0)","(0.9400000000000001, 0.08432740427115676)","(0.455, 0.13426756040748555)","(0.4625, 0.07192781875680028)","(13.498821622505783, 0.23488091153142132)","(0.5698066488374025, 0.0606581961594265)"
2,3,"(0.0, 0.0)","(0.98, 0.06324555320336757)","(0.565, 0.16338434577536626)","(0.5275, 0.08032053840014326)","(13.645970133366063, 0.2545166385299796)","(0.5573571885470301, 0.06365950999396412)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.685, 0.12258783698955528)","(0.5925, 0.061293918494777645)","(14.019757164269686, 0.1716451076965799)","(0.4175098254811019, 0.057835082648191365)"
4,5,"(0.0, 0.0)","(0.98, 0.04216370213557838)","(0.755, 0.10658851303546321)","(0.6225, 0.05706964556087979)","(14.244580006413162, 0.318786043849269)","(0.4159711724612862, 0.05730334292216262)"
