,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.96, 0.06992058987801009)","(0.325, 0.16541194367732673)","(0.40249999999999997, 0.09086773049022652)","(17.97037152242847, 1.5476894510200652)","(0.8874886521138251, 0.13439564697137654)"
1,2,"(0.0, 0.0)","(0.97, 0.04830458915396478)","(0.535, 0.1375378735718517)","(0.51, 0.07745966692414832)","(22.379758948646487, 0.6952822258378502)","(0.8277367428410798, 0.08740187014612404)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.7, 0.10540925533894598)","(0.6, 0.052704627669473)","(27.235750001110137, 0.7821267093993223)","(0.8649207438807934, 0.08386836957916001)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.805, 0.08316649966583098)","(0.6525, 0.04158324983291551)","(32.434853207319975, 1.13113712537445)","(0.7955046666786074, 0.12554247828533147)"
4,5,"(0.01, 0.0316227766016838)","(1.0, 0.0)","(0.86, 0.07378647873726218)","(0.6825, 0.039175530911810516)","(37.59375732215121, 1.200050872291683)","(0.8163181626703591, 0.12032257174399796)"
