,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.6466666666666666, 0.13557637102737477)","(0.060000000000000005, 0.050709255283711)","(0.19166666666666668, 0.04787135538781691)","(0.03550744604629775, 0.003958032838874304)","(2.0201309505850076, 0.30240855702264763)"
1,2,"(0.0, 0.0)","(0.66, 0.12421180068162377)","(0.11, 0.08280786712108251)","(0.22, 0.05192714676764527)","(0.043168497675408916, 0.0038321697903345386)","(2.017590884445235, 0.3078860532684337)"
2,3,"(0.0, 0.0)","(0.7733333333333333, 0.15337473561121312)","(0.25666666666666665, 0.10499433091271893)","(0.32166666666666666, 0.07610300037887249)","(0.05036776157406469, 0.0025723282108468188)","(2.1137515211167437, 0.30765544968883074)"
3,4,"(0.0, 0.0)","(0.7466666666666667, 0.1846489590960049)","(0.31, 0.10035650736961989)","(0.3416666666666667, 0.07420210496308295)","(0.060064470519622166, 0.0028122805272754125)","(2.187184018921107, 0.23756351168339757)"
4,5,"(0.0, 0.0)","(0.7333333333333333, 0.17994708216848748)","(0.3766666666666667, 0.09976162063830436)","(0.37166666666666665, 0.07610300037887249)","(0.07108965367078782, 0.0026865860746435955)","(1.9284413318615408, 0.2496073177856363)"
