,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.6133333333333333, 0.14573295865416044)","(0.04, 0.03872983346207417)","(0.17333333333333334, 0.04060553563012713)","(0.03550744604629775, 0.003958032838874304)","(2.0201309505850076, 0.30240855702264763)"
1,2,"(0.0, 0.0)","(0.66, 0.11832159566199232)","(0.09, 0.060356086212221736)","(0.21, 0.0409703725705714)","(0.043168497675408916, 0.0038321697903345386)","(2.017590884445235, 0.3078860532684337)"
2,3,"(0.0, 0.0)","(0.7666666666666667, 0.14960264830861913)","(0.23, 0.10987005311470717)","(0.3066666666666667, 0.07988086367179803)","(0.05036776157406469, 0.0025723282108468188)","(2.1137515211167437, 0.30765544968883074)"
3,4,"(0.0, 0.0)","(0.7733333333333333, 0.1791514389985135)","(0.2866666666666667, 0.0833809387832792)","(0.33666666666666667, 0.07125574329400369)","(0.060064470519622166, 0.0028122805272754125)","(2.187184018921107, 0.23756351168339757)"
4,5,"(0.0, 0.0)","(0.7533333333333333, 0.188477610139267)","(0.3433333333333333, 0.08632717389316619)","(0.36, 0.0772287881187172)","(0.07108965367078782, 0.0026865860746435955)","(1.9284413318615408, 0.2496073177856363)"
