,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.68, 0.15675276256394519)","(0.05333333333333334, 0.03994043183589901)","(0.19666666666666666, 0.039940431835899015)","(52.99251833840584, 2.894246279346069)","(1.5774998508548985, 0.13134831672623945)"
1,2,"(0.0, 0.0)","(0.7466666666666667, 0.14573295865416047)","(0.13666666666666666, 0.09904304018720249)","(0.255, 0.07688116990339237)","(52.51977366679348, 4.396785023987291)","(1.5559124526102095, 0.04915357219572853)"
2,3,"(0.0, 0.0)","(0.7999999999999999, 0.12535663410560177)","(0.17333333333333334, 0.0752772652709081)","(0.2866666666666667, 0.057373048260195014)","(34.59871506599399, 0.22499923725799129)","(1.0516209806936483, 0.057773006574018126)"
3,4,"(0.0, 0.0)","(0.7666666666666667, 0.11126972805283739)","(0.20333333333333334, 0.07898161329129227)","(0.29333333333333333, 0.05215590182556615)","(34.802301007090136, 0.2568780912608539)","(1.039941960029925, 0.06909169390718817)"
4,5,"(0.0, 0.0)","(0.7733333333333333, 0.12227992865708157)","(0.22333333333333333, 0.07988086367179802)","(0.305, 0.04836616290637199)","(34.73823504629545, 0.2204620750257232)","(0.9464617448082815, 0.0676614278594776)"
