,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.98, 0.056061191058138796)","(0.23666666666666666, 0.0833809387832792)","(0.36333333333333334, 0.039940431835899015)","(0.28030106170723834, 0.020358672381416733)","(1.3421697749911496, 0.2504125393746963)"
1,2,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.5033333333333333, 0.10600988273786192)","(0.5, 0.055097316501933974)","(0.5071589751789968, 0.010010779019251553)","(1.3573624161072075, 0.08687709085418067)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.7333333333333333, 0.10634624492441569)","(0.6166666666666667, 0.05317312246220783)","(0.7434588271037986, 0.014901361032574558)","(1.3991503324204435, 0.0830701854688571)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.8166666666666667, 0.07943251103624893)","(0.6583333333333333, 0.03971625551812448)","(0.9658019452976684, 0.020382522581287015)","(1.292067983901749, 0.14691220488704432)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.88, 0.0996422170998389)","(0.69, 0.049821108549919446)","(1.1865351276937872, 0.029799153951190503)","(1.29115563291125, 0.1408177241498874)"
