,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.30333333333333334, 0.0833809387832792)","(0.4, 0.04531634835874829)","(15.127258772139127, 1.2110137829383394)","(1.7475873488467186, 0.08904396411900517)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.63, 0.10656989658033293)","(0.565, 0.053284948290166466)","(22.577652423658098, 0.5997265032554304)","(1.7357239455295106, 0.04308493720928564)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.8, 0.07791937224739798)","(0.65, 0.03895968612369898)","(30.669526422210037, 0.9461968410330776)","(1.7254759786495317, 0.07489065791523343)"
3,4,"(0.006666666666666667, 0.025819888974716113)","(1.0, 0.0)","(0.8866666666666666, 0.06672616392676077)","(0.695, 0.03300432872042262)","(38.4810380297713, 1.1276963357074845)","(1.2992445539372663, 0.12491266399405906)"
4,5,"(0.006666666666666667, 0.025819888974716113)","(1.0, 0.0)","(0.9266666666666666, 0.056273143387113755)","(0.715, 0.0280305955290694)","(46.42950036766318, 1.5417194906876215)","(1.280821693005661, 0.024638560450983504)"
