,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.25333333333333335, 0.08755950357709132)","(0.375, 0.040089186286863664)","(15.127258772139127, 1.2110137829383394)","(1.7475873488467186, 0.08904396411900517)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.5866666666666667, 0.10431180365113231)","(0.5433333333333333, 0.052155901825566155)","(22.577652423658098, 0.5997265032554304)","(1.7357239455295106, 0.04308493720928564)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.7966666666666666, 0.07432233529572066)","(0.6483333333333333, 0.03716116764786032)","(30.669526422210037, 0.9461968410330776)","(1.7254759786495317, 0.07489065791523343)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.86, 0.06866065623255951)","(0.68, 0.03433032811627975)","(38.4810380297713, 1.1276963357074845)","(1.2992445539372663, 0.12491266399405906)"
4,5,"(0.006666666666666667, 0.025819888974716113)","(1.0, 0.0)","(0.9233333333333333, 0.06778818551368737)","(0.7133333333333334, 0.03518657752744983)","(46.42950036766318, 1.5417194906876215)","(1.280821693005661, 0.024638560450983504)"
