,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.22333333333333333, 0.09036961141150639)","(0.36, 0.04799553550666383)","(104.44396949112415, 9.842622817759935)","(1.5966192974708975, 0.14422472503172384)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.45333333333333337, 0.13291601358251257)","(0.4766666666666667, 0.06645800679125627)","(98.2748293986544, 8.869050615203776)","(1.5572319126222283, 0.032479015294246745)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.5700000000000001, 0.15445757623743442)","(0.535, 0.0772287881187172)","(86.05097475281606, 9.124359223680228)","(1.405856138623009, 0.23910610489656556)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.6066666666666667, 0.15453463165566603)","(0.5533333333333333, 0.07726731582783303)","(73.87307951711118, 4.393062424151381)","(1.0814412147272379, 0.017232945969214732)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.6433333333333333, 0.14375905768565217)","(0.5716666666666667, 0.07187952884282608)","(73.49865382014153, 3.2582705953343116)","(1.0689525975845755, 0.04283047399325512)"
