,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(1.0, 0.0)","(0.32666666666666666, 0.08208590157935307)","(0.41333333333333333, 0.041042950789676534)","(133.1877480231963, 4.228021728703614)","(1.311466513867102, 0.1552948386323387)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.6733333333333333, 0.08632717389316619)","(0.5866666666666667, 0.04316358694658309)","(139.10589313906772, 1.9837583624302033)","(1.2991997073346284, 0.031313231794295675)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.8433333333333334, 0.06778818551368737)","(0.6716666666666666, 0.03389409275684368)","(140.20201698278154, 0.3841301344496519)","(1.310352383934272, 0.017262637531101428)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.9166666666666666, 0.052326811847228344)","(0.7083333333333333, 0.026163405923614175)","(139.24807922806747, 1.7141278957179296)","(1.3002281622670124, 0.018537298809482537)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.95, 0.04629100498862757)","(0.725, 0.02314550249431379)","(136.30503985609977, 9.822132648852447)","(1.3103551357266647, 0.04528932750798832)"
