,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.02, 0.056061191058138816)","(0.7933333333333333, 0.19073791542572857)","(0.0, 0.0)","(0.03333333333333333, 0.10465362369445673)","(0.18666666666666668, 0.13557637102737477)","(0.20666666666666667, 0.05936168397046637)","(21.889341822421798, 1.3105972084774604)","(3.804732447769493, 1.9474679639351051)"
1,2,"(0.74, 0.1992844341996778)","(0.9266666666666666, 0.10997835284835873)","(0.02, 0.041403933560541256)","(0.8266666666666667, 0.2016597794967223)","(0.46, 0.22928460168844433)","(0.5946666666666667, 0.11915576040668466)","(27.478700608884296, 0.22854579688777044)","(3.5757298729692897, 1.587066483748787)"
2,3,"(0.9533333333333334, 0.10600988273786194)","(0.88, 0.11464230084422218)","(0.04, 0.06324555320336758)","(0.9466666666666667, 0.15976172734359603)","(0.6733333333333333, 0.1279880946844369)","(0.6986666666666667, 0.06738658902891866)","(33.849930181850986, 0.41598025621459106)","(3.8469064665958284, 2.177079611747585)"
3,4,"(0.9933333333333333, 0.025819888974716106)","(0.9266666666666666, 0.09611501047232549)","(0.060000000000000005, 0.08280786712108251)","(1.0, 0.0)","(0.8200000000000001, 0.08618916073713348)","(0.76, 0.03464101615137756)","(39.86837918106467, 0.5692958672029448)","(3.7915055064794916, 2.0882638861209983)"
4,5,"(1.0, 0.0)","(0.9666666666666667, 0.04879500364742665)","(0.08666666666666667, 0.0990430401872025)","(1.0, 0.0)","(0.8666666666666667, 0.08997354108424373)","(0.784, 0.0304255531702266)","(46.195777508895844, 0.4472017372966067)","(3.4812565658862393, 1.3374305794354806)"
