,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.02, 0.041403933560541256)","(0.8866666666666667, 0.09154754164341268)","(0.0, 0.0)","(0.013333333333333334, 0.051639777949432225)","(0.18666666666666668, 0.10600988273786192)","(0.22133333333333333, 0.037391111752597544)","(232.53914758957302, 44.99071572773564)","(4.395941246921818, 2.4863022725626878)"
1,2,"(0.8666666666666667, 0.12344267996967354)","(0.9733333333333334, 0.04577377082170634)","(0.02, 0.041403933560541256)","(0.9333333333333333, 0.11126972805283736)","(0.5133333333333333, 0.19223002094465094)","(0.6613333333333333, 0.05629852404391974)","(232.8233463153864, 45.39467143027019)","(4.062265152980884, 2.0502854422233505)"
2,3,"(0.9400000000000001, 0.06324555320336757)","(0.9666666666666667, 0.06172133998483675)","(0.04, 0.07367883976130073)","(0.9933333333333333, 0.025819888974716106)","(0.7066666666666667, 0.21201976547572388)","(0.7293333333333334, 0.04527166674117278)","(232.2960385461959, 44.9642067022084)","(4.584360318661978, 2.916571792702403)"
3,4,"(1.0, 0.0)","(0.9733333333333334, 0.04577377082170634)","(0.04, 0.07367883976130073)","(1.0, 0.0)","(0.8200000000000001, 0.10823255385643321)","(0.7666666666666667, 0.02581988897471612)","(232.94490281458323, 44.933719624964645)","(4.189249632228166, 3.12625804111735)"
4,5,"(1.0, 0.0)","(0.9733333333333334, 0.04577377082170634)","(0.08666666666666667, 0.07432233529572066)","(1.0, 0.0)","(0.8933333333333333, 0.07037315505489966)","(0.7906666666666666, 0.0225092573548455)","(233.24179533816252, 45.13467479185303)","(4.244546978734434, 2.8410803404396443)"
