,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.1, 0.18126539343499315)","(0.5133333333333333, 0.19223002094465097)","(0.02, 0.041403933560541256)","(0.15333333333333332, 0.2325838302531758)","(0.05333333333333334, 0.06399404734221845)","(0.168, 0.10791531071036346)","(12.498094906557041, 0.736632313735027)","(2.837657354415084, 0.9875985846479589)"
1,2,"(0.10666666666666666, 0.19808608037440498)","(0.52, 0.13732131246511903)","(0.02666666666666667, 0.04577377082170635)","(0.11333333333333333, 0.21668498091095506)","(0.07333333333333333, 0.10997835284835873)","(0.168, 0.0996565530782024)","(25.73023384741197, 4.768639256176362)","(2.7443805511187143, 1.2794990486662048)"
2,3,"(0.1, 0.14638501094227999)","(0.54, 0.12421180068162374)","(0.006666666666666667, 0.025819888974716113)","(0.14666666666666667, 0.13557637102737474)","(0.17333333333333334, 0.21865389045137937)","(0.19333333333333333, 0.08094677851762201)","(41.07047335791867, 8.540950982152886)","(3.19027550627167, 1.7902218397227077)"
3,4,"(0.35333333333333333, 0.24162150645369376)","(0.6466666666666666, 0.17674302033770736)","(0.02666666666666667, 0.04577377082170635)","(0.3666666666666667, 0.29920529661723827)","(0.22666666666666666, 0.15796322658258455)","(0.324, 0.1434672685418425)","(49.80975960226885, 1.9428831528505541)","(2.919895463452364, 1.236060293578434)"
4,5,"(0.38, 0.27568097504180444)","(0.6533333333333333, 0.17674302033770736)","(0.02, 0.041403933560541256)","(0.54, 0.22928460168844433)","(0.22666666666666666, 0.1869555587629877)","(0.364, 0.12653627373772539)","(64.20487503033752, 8.334294302912845)","(2.7547217193370064, 1.309148959342506)"
