,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.49333333333333335, 0.14375905768565214)","(0.006666666666666667, 0.025819888974716113)","(0.02, 0.041403933560541256)","(0.09333333333333334, 0.08837151016885368)","(0.12266666666666667, 0.03195234546871921)","(0.10138494766239697, 0.034310592624148976)","(5.756795203397632, 4.924132944853837)"
1,2,"(0.10666666666666666, 0.1869555587629877)","(0.52, 0.10141851056742197)","(0.006666666666666667, 0.025819888974716113)","(0.23333333333333334, 0.24688535993934704)","(0.24666666666666667, 0.18073922282301277)","(0.22266666666666668, 0.09557843948944812)","(0.13958943054409853, 0.0276864557378984)","(4.227932220403455, 2.954917187191386)"
2,3,"(0.19333333333333333, 0.2433887738538802)","(0.6333333333333333, 0.17182493859684492)","(0.006666666666666667, 0.025819888974716113)","(0.30666666666666664, 0.30347197250362035)","(0.28, 0.165615734242165)","(0.284, 0.11166275757194709)","(0.20165351662047518, 0.02945747777449279)","(4.909779876066993, 3.20436267087851)"
3,4,"(0.31333333333333335, 0.28502297317601477)","(0.48666666666666664, 0.1846489590960049)","(0.02, 0.041403933560541256)","(0.31333333333333335, 0.26690465570704314)","(0.25333333333333335, 0.14573295865416044)","(0.2773333333333333, 0.1097703229908877)","(0.22700781168726583, 0.02437503303804893)","(3.957227141330562, 2.45728656402834)"
4,5,"(0.22666666666666668, 0.19444671200491873)","(0.44666666666666666, 0.17674302033770733)","(0.02, 0.041403933560541256)","(0.3, 0.23904572186687872)","(0.31333333333333335, 0.15976172734359603)","(0.26133333333333336, 0.09664860258147752)","(0.25785106597468255, 0.03027433068675228)","(2.5283625578701807, 0.7555305549643668)"
