,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.86, 0.15491933384829668)","(0.02666666666666667, 0.04577377082170635)","(0.060000000000000005, 0.12421180068162377)","(0.25333333333333335, 0.17674302033770736)","(0.24, 0.06928203230275509)","(0.34122857040880866, 0.031599945141904034)","(1.0354924709303304, 0.544860401765308)"
1,2,"(0.0, 0.0)","(0.94, 0.12983506020002017)","(0.04666666666666667, 0.06399404734221845)","(0.17333333333333334, 0.29390636669006065)","(0.4, 0.2104417123236605)","(0.312, 0.10079682534683322)","(0.652645660758329, 0.028681423358333673)","(0.9910654751273493, 0.32033539441807596)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(0.9533333333333334, 0.11254628677422755)","(0.05333333333333334, 0.07432233529572066)","(0.48, 0.38209946349085605)","(0.5533333333333333, 0.2263583337058639)","(0.4093333333333333, 0.09284908389937072)","(0.8978679229039699, 0.08189640097590527)","(0.9130337892022605, 0.30483691163938037)"
3,4,"(0.02, 0.07745966692414834)","(0.98, 0.04140393356054124)","(0.08, 0.09411239481143202)","(0.9066666666666666, 0.13870146083619753)","(0.6533333333333333, 0.2065591117977289)","(0.528, 0.06224376044460773)","(1.2071164325345307, 0.05105462103500726)","(0.9195879867998883, 0.325278682829185)"
4,5,"(0.02666666666666667, 0.10327955589886445)","(0.9733333333333334, 0.04577377082170634)","(0.1, 0.11952286093343938)","(0.9666666666666667, 0.06172133998483675)","(0.7333333333333334, 0.198805959477601)","(0.56, 0.047809144373375745)","(1.4752908034560581, 0.08539395906983928)","(0.8714455297371994, 0.35297918336128126)"
