budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.026666666666666665, 0.07988086367179802)","(0.5066666666666667, 0.24043611170022652)","(0.28, 0.3211586167968363)","(0.22, 0.19346465162548798)","(0.19333333333333333, 0.1709915063331955)","(0.24533333333333335, 0.16621271511730584)","(0.3831260206798712, 0.21148473783368724)","(3.9567079822222393, 0.8661724251541121)"
2,"(0.03333333333333333, 0.08997354108424374)","(0.7066666666666667, 0.20517124090680472)","(0.5533333333333333, 0.21336309316235907)","(0.2866666666666667, 0.15522640914238175)","(0.38666666666666666, 0.20998866182543782)","(0.3933333333333333, 0.1155525030121847)","(0.6604013294602434, 0.1961847938503376)","(3.7084722824394705, 1.0213915601737023)"
3,"(0.08, 0.12649110640673517)","(0.6933333333333334, 0.1830950832868254)","(0.6866666666666666, 0.13020130933435714)","(0.3, 0.15583874449479593)","(0.4666666666666667, 0.1588650220724979)","(0.44533333333333336, 0.09425396290771823)","(0.9131386080135901, 0.16323164798169126)","(3.8215784899890424, 0.9602196885114364)"
4,"(0.08666666666666667, 0.11254628677422755)","(0.66, 0.17647338933351156)","(0.8, 0.12535663410560177)","(0.36, 0.17647338933351153)","(0.5133333333333333, 0.14074631010979935)","(0.484, 0.08918680235486479)","(1.2630158461630345, 0.16766961600998717)","(4.0912719513600075, 1.052576413756813)"
5,"(0.16, 0.14040757000349274)","(0.6933333333333334, 0.1791514389985135)","(0.8466666666666667, 0.09154754164341271)","(0.35333333333333333, 0.13557637102737474)","(0.6, 0.1647508942095828)","(0.5306666666666666, 0.0868057492061332)","(1.7007532435158887, 0.25320336118419706)","(3.8627237734695274, 1.065060087779718)"
