,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.013333333333333334, 0.035186577527449844)","(0.15333333333333332, 0.18073922282301277)","(0.6133333333333333, 0.14074631010979938)","(0.3546666666666667, 0.04808722234004531)","(16.87387615715464, 0.3027457125680203)","(1.258898782186831, 0.37984665770272624)"
1,2,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.02, 0.041403933560541256)","(0.2733333333333333, 0.22189658681037713)","(0.7133333333333334, 0.14573295865416044)","(0.4, 0.06187545093630776)","(17.3995840250204, 0.4428118384804676)","(1.1653067373670638, 0.05042235847467741)"
2,3,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.02666666666666667, 0.04577377082170635)","(0.4666666666666667, 0.2716790823923031)","(0.8133333333333334, 0.11254628677422757)","(0.46, 0.06590035768383312)","(19.141221126619104, 4.2003110554002205)","(1.2499807842231045, 0.23202667901461949)"
3,4,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.02666666666666667, 0.04577377082170635)","(0.72, 0.3121355017113104)","(0.84, 0.11212238211627763)","(0.516, 0.07414271951542416)","(18.619963064262024, 0.8474911811143151)","(1.185136728004242, 0.01088391515218417)"
4,5,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.02, 0.041403933560541256)","(0.7533333333333333, 0.35227154028566954)","(0.8666666666666667, 0.10465362369445674)","(0.5266666666666667, 0.08129897791192585)","(19.952650959650054, 5.1018436967382685)","(1.2683315024711193, 0.44899015244904983)"
